Date,Open,High,Low,Close,Adj Close,Volume
2011-01-03,24.734722137451172,24.989925384521484,24.680994033813477,24.835460662841797,20.25474739074707,480900
2011-01-04,24.828744888305664,24.875755310058594,24.08999252319336,24.439220428466797,19.93159294128418,624300
2011-01-05,24.33176612854004,24.707857131958008,24.33176612854004,24.452651977539062,19.942548751831055,580400
2011-01-06,24.499664306640625,24.98320960998535,24.499664306640625,24.566823959350586,20.03565788269043,689700
2011-01-07,24.60040283203125,24.922767639160156,24.257890701293945,24.526527404785156,20.0028018951416,610600
2011-01-10,24.137004852294922,24.338481903076172,23.546003341674805,24.210880279541016,19.745363235473633,1529500
2011-01-11,24.291471481323242,24.593687057495117,24.18401527404785,24.519811630249023,19.997323989868164,839400
2011-01-12,24.680994033813477,24.949630737304688,24.633981704711914,24.7817325592041,20.210933685302734,576800
2011-01-13,24.741437911987305,24.97649383544922,24.741437911987305,24.882471084594727,20.293092727661133,558900
2011-01-14,24.835460662841797,24.848892211914062,24.64069938659668,24.835460662841797,20.25474739074707,329800
2011-01-18,24.768301010131836,24.949630737304688,24.593687057495117,24.936199188232422,20.3369083404541,1023900
2011-01-19,24.902618408203125,25.077232360839844,24.39892578125,24.506380081176758,19.986364364624023,465100
2011-01-20,24.39892578125,24.51309585571289,24.029550552368164,24.056413650512695,19.619396209716797,736700
2011-01-21,24.237743377685547,24.28475570678711,23.875083923339844,23.88851547241211,19.482463836669922,543600
2011-01-24,23.942243576049805,24.53324317932129,23.92881202697754,24.479516983032227,19.96445655822754,740000
2011-01-25,24.412357330322266,24.607118606567383,24.251174926757812,24.607118606567383,20.068523406982422,598800
2011-01-26,24.566823959350586,24.728004455566406,24.459367752075195,24.62055015563965,20.18968963623047,803400
2011-01-27,24.586971282958984,24.680994033813477,24.231027603149414,24.459367752075195,20.057510375976562,691700
2011-01-28,24.506380081176758,24.761585235595703,23.935527801513672,24.02283477783203,19.69954490661621,990900
2011-01-31,24.096708297729492,24.439220428466797,24.06984519958496,24.291471481323242,19.919836044311523,1403500
2011-02-01,24.4190731048584,25.036937713623047,24.35862922668457,25.036937713623047,20.53114128112793,1028400
2011-02-02,24.882471084594727,25.48690414428711,24.808595657348633,25.292142868041992,20.740415573120117,1088700
2011-02-03,25.305574417114258,25.433176040649414,25.01679039001465,25.325721740722656,20.76795196533203,824300
2011-02-04,25.258562088012695,25.681665420532227,25.097381591796875,25.64137077331543,21.026792526245117,617900
2011-02-07,25.64137077331543,25.78240394592285,25.453325271606445,25.60107421875,20.993749618530273,449800
2011-02-08,25.594358444213867,25.674949645996094,25.41974449157715,25.57421112060547,20.971725463867188,364200
2011-02-09,25.493619918823242,25.51376724243164,25.191404342651367,25.33243751525879,20.773454666137695,461100
2011-02-10,25.24513053894043,25.695096969604492,25.24513053894043,25.493619918823242,20.905635833740234,304000
2011-02-11,25.406312942504883,25.66823387145996,25.35930061340332,25.614505767822266,21.004764556884766,333200
2011-02-14,25.654802322387695,25.695096969604492,25.560779571533203,25.634654998779297,21.021291732788086,260400
2011-02-15,25.5809268951416,25.614505767822266,25.413028717041016,25.55406379699707,20.955202102661133,260400
2011-02-16,25.587642669677734,25.903291702270508,25.540632247924805,25.55406379699707,20.955202102661133,645400
2011-02-17,25.507051467895508,25.970449447631836,25.460041046142578,25.883142471313477,21.225053787231445,382600
2011-02-18,25.876426696777344,26.17192840576172,25.77568817138672,25.91000747680664,21.247085571289062,596300
2011-02-22,25.64137077331543,25.883142471313477,25.04365348815918,25.050369262695312,20.54215431213379,700200
2011-02-23,25.104097366333008,25.37944984436035,24.479516983032227,24.721288681030273,20.272296905517578,906600
2011-02-24,24.68770980834961,24.909334182739258,24.345197677612305,24.53324317932129,20.118091583251953,932700
2011-02-25,24.68770980834961,25.083948135375977,24.539958953857422,24.989925384521484,20.49258804321289,498600
2011-02-28,25.083948135375977,25.325721740722656,24.86903953552246,24.902618408203125,20.420995712280273,483300
2011-03-01,25.057085037231445,25.104097366333008,24.37206268310547,24.46608543395996,20.063018798828125,517400
2011-03-02,24.39892578125,24.694425582885742,24.351913452148438,24.53324317932129,20.118091583251953,554900
2011-03-03,24.795164108276367,25.271995544433594,24.795164108276367,25.083948135375977,20.56969451904297,508600
2011-03-04,25.090665817260742,25.11081314086914,24.44593620300293,24.647415161132812,20.211711883544922,658800
2011-03-07,24.680994033813477,24.75486946105957,23.895231246948242,24.204164505004883,19.848237991333008,1431500
2011-03-08,24.24445915222168,25.077232360839844,24.13028907775879,24.916051864624023,20.432003021240234,937900
2011-03-09,24.88918685913086,24.996641159057617,24.62726593017578,24.77501678466797,20.316354751586914,933900
2011-03-10,24.42578887939453,24.48623275756836,24.049697875976562,24.137004852294922,19.793169021606445,734900
2011-03-11,23.92881202697754,24.39892578125,23.92881202697754,24.28475570678711,19.914323806762695,889200
2011-03-14,24.116857528686523,24.318334579467773,24.009403228759766,24.163867950439453,19.81519317626953,842900
2011-03-15,23.48556137084961,24.19744873046875,23.404970169067383,23.989253997802734,19.67200469970703,647800
2011-03-16,23.92881202697754,24.190732955932617,23.68703842163086,23.80120849609375,19.517803192138672,849100
2011-03-17,24.237743377685547,24.351913452148438,23.962390899658203,24.103425979614258,19.765628814697266,531700
2011-03-18,24.3787784576416,24.499664306640625,24.163867950439453,24.257890701293945,19.892297744750977,446700
2011-03-21,24.57353973388672,25.090665817260742,24.57353973388672,24.902618408203125,20.420995712280273,547900
2011-03-22,24.875755310058594,25.036937713623047,24.795164108276367,24.902618408203125,20.420995712280273,1037500
2011-03-23,24.788448333740234,24.84217643737793,24.392210006713867,24.75486946105957,20.299837112426758,422500
2011-03-24,24.848892211914062,25.13096046447754,24.55339241027832,25.003358840942383,20.503599166870117,632900
2011-03-25,25.04365348815918,25.298858642578125,24.942914962768555,25.04365348815918,20.536651611328125,537500
2011-03-28,25.097381591796875,25.292142868041992,25.010074615478516,25.057085037231445,20.54765510559082,449800
2011-03-29,25.063800811767578,25.278711318969727,24.98320960998535,25.278711318969727,20.729394912719727,569000
2011-03-30,25.392881393432617,25.433176040649414,25.144392013549805,25.339153289794922,20.77895736694336,988100
2011-03-31,25.35930061340332,25.661518096923828,25.31229019165039,25.37944984436035,20.812009811401367,711400
2011-04-01,25.53391456604004,25.6212215423584,25.439891815185547,25.520483016967773,20.92766571044922,709800
2011-04-04,25.95701789855957,26.259233474731445,25.829416275024414,25.856279373168945,21.203027725219727,2242200
2011-04-05,26.08462142944336,26.413700103759766,25.836132049560547,26.359973907470703,21.616079330444336,2173400
2011-04-06,26.507722854614258,26.709199905395508,26.4204158782959,26.51443862915039,21.742738723754883,1514400
2011-04-07,26.507722854614258,26.662189483642578,26.192075729370117,26.35325813293457,21.610565185546875,1131300
2011-04-08,26.453996658325195,26.521154403686523,25.950302124023438,26.118200302124023,21.417814254760742,1306800
2011-04-11,26.077903747558594,26.26595115661621,25.789119720458984,25.950302124023438,21.280126571655273,783000
2011-04-12,25.795835494995117,25.84284782409668,25.41974449157715,25.527198791503906,20.93316650390625,714400
2011-04-13,25.634654998779297,25.75554084777832,25.413028717041016,25.500335693359375,20.911136627197266,778500
2011-04-14,25.278711318969727,25.453325271606445,25.104097366333008,25.319005966186523,20.76244354248047,1052100
2011-04-15,25.345869064331055,25.500335693359375,25.251846313476562,25.413028717041016,20.83954429626465,1148000
2011-04-18,25.057085037231445,25.097381591796875,24.674278259277344,24.848892211914062,20.376935958862305,1520100
2011-04-19,25.003358840942383,25.251846313476562,24.949630737304688,25.1981201171875,20.66331672668457,821400
2011-04-20,25.55406379699707,25.856279373168945,25.55406379699707,25.708528518676758,21.081867218017578,655600
2011-04-21,25.68838119506836,26.0174617767334,25.68838119506836,26.004030227661133,21.32419776916504,802700
2011-04-25,26.004030227661133,26.212223052978516,25.903291702270508,26.138347625732422,21.434337615966797,1146300
2011-04-26,26.722633361816406,27.051712036132812,26.4002685546875,26.64204216003418,21.847379684448242,2382400
2011-04-27,26.62189483642578,26.769643783569336,26.13163185119629,26.60174560546875,21.924875259399414,1206900
2011-04-28,26.615177154541016,26.836803436279297,26.57488250732422,26.82337188720703,22.107532501220703,1241900
2011-04-29,26.863666534423828,27.092008590698242,26.82337188720703,26.971120834350586,22.229307174682617,1098800
2011-05-02,27.125587463378906,27.24647331237793,26.991270065307617,27.031564712524414,22.27912139892578,840600
