Date,Close
2014-06-19,26.700000762939453
2014-06-20,26.950000762939453
2014-06-23,26.739999771118164
2014-06-24,26.760000228881836
2014-06-25,26.899999618530273
2014-06-26,26.940000534057617
2014-06-27,26.979999542236328
2014-06-30,26.979999542236328
2014-07-01,26.739999771118164
2014-07-02,26.770000457763672
2014-07-03,26.950000762939453
2014-07-07,26.940000534057617
2014-07-08,26.860000610351562
2014-07-09,26.8799991607666
2014-07-10,26.65999984741211
2014-07-11,26.68000030517578
2014-07-14,26.079999923706055
2014-07-15,26.0
2014-07-16,26.049999237060547
2014-07-17,26.040000915527344
2014-07-18,26.049999237060547
2014-07-21,25.799999237060547
2014-07-22,25.600000381469727
2014-07-23,25.770000457763672
2014-07-24,25.68000030517578
2014-07-25,26.049999237060547
2014-07-28,26.1299991607666
2014-07-29,25.959999084472656
2014-07-30,25.989999771118164
2014-07-31,25.309999465942383
2014-08-01,25.0
2014-08-04,25.459999084472656
2014-08-05,25.100000381469727
2014-08-06,25.209999084472656
2014-08-07,25.399999618530273
2014-08-08,25.510000228881836
2014-08-11,25.829999923706055
2014-08-12,26.170000076293945
2014-08-13,25.420000076293945
2014-08-14,25.56999969482422
2014-08-15,25.450000762939453
2014-08-18,25.43000030517578
2014-08-19,25.760000228881836
2014-08-20,25.950000762939453
2014-08-21,25.530000686645508
2014-08-22,25.389999389648438
2014-08-25,25.209999084472656
2014-08-26,25.329999923706055
2014-08-27,25.219999313354492
2014-08-28,25.010000228881836
2014-08-29,25.010000228881836
2014-09-02,25.010000228881836
2014-09-03,25.389999389648438
2014-09-04,24.889999389648438
2014-09-05,24.8799991607666
2014-09-08,24.68000030517578
2014-09-09,24.399999618530273
2014-09-10,24.489999771118164
2014-09-11,24.799999237060547
2014-09-12,24.469999313354492
2014-09-15,24.479999542236328
2014-09-16,24.399999618530273
2014-09-17,24.219999313354492
2014-09-18,24.25
2014-09-19,24.18000030517578
2014-09-22,24.030000686645508
2014-09-23,23.719999313354492
2014-09-24,23.829999923706055
2014-09-25,23.600000381469727
2014-09-26,23.709999084472656
2014-09-29,23.65999984741211
2014-09-30,23.350000381469727
2014-10-01,23.299999237060547
2014-10-02,22.93000030517578
2014-10-03,23.260000228881836
2014-10-06,22.440000534057617
2014-10-07,21.040000915527344
2014-10-08,22.610000610351562
2014-10-09,22.209999084472656
2014-10-10,21.959999084472656
2014-10-13,22.649999618530273
2014-10-14,22.959999084472656
2014-10-15,22.959999084472656
2014-10-16,22.959999084472656
2014-10-17,22.989999771118164
2014-10-20,22.969999313354492
2014-10-21,23.040000915527344
2014-10-22,23.209999084472656
2014-10-23,23.739999771118164
2014-10-24,23.719999313354492
2014-10-27,22.690000534057617
2014-10-28,23.440000534057617
2014-10-29,24.040000915527344
2014-10-30,24.40999984741211
2014-10-31,25.540000915527344
2014-11-03,24.610000610351562
2014-11-04,24.0
2014-11-05,24.760000228881836
2014-11-06,24.229999542236328
2014-11-07,23.799999237060547
2014-11-10,23.739999771118164
2014-11-11,24.079999923706055
2014-11-12,25.110000610351562
2014-11-13,24.959999084472656
2014-11-14,24.920000076293945
2014-11-17,24.81999969482422
2014-11-18,25.34000015258789
2014-11-19,25.5
2014-11-20,25.8700008392334
2014-11-21,25.739999771118164
2014-11-24,25.510000228881836
2014-11-25,25.399999618530273
2014-11-26,25.600000381469727
2014-11-28,25.43000030517578
2014-12-01,25.079999923706055
2014-12-02,25.200000762939453
2014-12-03,25.100000381469727
2014-12-04,24.90999984741211
2014-12-05,25.309999465942383
2014-12-08,25.860000610351562
2014-12-09,26.5
2014-12-10,26.1200008392334
2014-12-11,26.31999969482422
2014-12-12,25.579999923706055
2014-12-15,25.450000762939453
2014-12-16,24.959999084472656
2014-12-17,24.969999313354492
2014-12-18,25.31999969482422
2014-12-19,25.040000915527344
2014-12-22,25.969999313354492
2014-12-23,26.690000534057617
2014-12-24,26.549999237060547
2014-12-26,26.489999771118164
2014-12-29,26.489999771118164
2014-12-30,26.540000915527344
2014-12-31,26.43000030517578
2015-01-02,26.600000381469727
2015-01-05,25.959999084472656
2015-01-06,25.610000610351562
2015-01-07,26.479999542236328
2015-01-08,26.950000762939453
2015-01-09,26.829999923706055
2015-01-12,26.43000030517578
2015-01-13,26.81999969482422
2015-01-14,26.350000381469727
2015-01-15,25.450000762939453
2015-01-16,25.989999771118164
2015-01-20,25.65999984741211
2015-01-21,25.65999984741211
2015-01-22,25.559999465942383
2015-01-23,25.8700008392334
2015-01-26,25.829999923706055
2015-01-27,26.40999984741211
2015-01-28,26.729999542236328
2015-01-29,26.299999237060547
2015-01-30,26.25
2015-02-02,26.3700008392334
2015-02-03,26.40999984741211
2015-02-04,26.440000534057617
2015-02-05,26.479999542236328
2015-02-06,26.43000030517578
2015-02-09,26.540000915527344
2015-02-10,26.739999771118164
2015-02-11,26.959999084472656
2015-02-12,26.809999465942383
2015-02-13,26.139999389648438
2015-02-17,26.030000686645508
2015-02-18,26.100000381469727
2015-02-19,26.200000762939453
2015-02-20,26.350000381469727
2015-02-23,26.3700008392334
2015-02-24,26.5
2015-02-25,26.520000457763672
2015-02-26,26.549999237060547
2015-02-27,26.649999618530273
2015-03-02,27.139999389648438
2015-03-03,26.799999237060547
2015-03-04,26.350000381469727
2015-03-05,26.309999465942383
2015-03-06,25.8799991607666
2015-03-09,26.020000457763672
2015-03-10,25.790000915527344
2015-03-11,25.6200008392334
2015-03-12,26.049999237060547
2015-03-13,25.899999618530273
2015-03-16,26.389999389648438
2015-03-17,26.420000076293945
2015-03-18,26.799999237060547
2015-03-19,27.030000686645508
2015-03-20,27.25
2015-03-23,27.34000015258789
2015-03-24,27.020000457763672
2015-03-25,26.850000381469727
2015-03-26,26.93000030517578
2015-03-27,26.739999771118164
2015-03-30,27.09000015258789
2015-03-31,26.899999618530273
2015-04-01,27.18000030517578
2015-04-02,27.229999542236328
2015-04-06,27.200000762939453
2015-04-07,27.149999618530273
2015-04-08,27.1299991607666
2015-04-09,27.049999237060547
2015-04-10,26.959999084472656
2015-04-13,27.110000610351562
2015-04-14,26.790000915527344
2015-04-15,26.639999389648438
2015-04-16,26.479999542236328
2015-04-17,26.030000686645508
2015-04-20,25.899999618530273
2015-04-21,25.780000686645508
2015-04-22,25.81999969482422
2015-04-23,25.989999771118164
2015-04-24,25.940000534057617
2015-04-27,25.799999237060547
2015-04-28,25.760000228881836
2015-04-29,25.860000610351562
2015-04-30,25.649999618530273
2015-05-01,26.360000610351562
2015-05-04,26.190000534057617
2015-05-05,25.90999984741211
2015-05-06,25.719999313354492
2015-05-07,25.6200008392334
2015-05-08,25.719999313354492
2015-05-11,25.93000030517578
2015-05-12,26.049999237060547
2015-05-13,26.059999465942383
2015-05-14,26.360000610351562
2015-05-15,26.329999923706055
2015-05-18,26.15999984741211
2015-05-19,26.34000015258789
2015-05-20,26.270000457763672
2015-05-21,26.18000030517578
2015-05-22,26.350000381469727
2015-05-26,26.1299991607666
2015-05-27,26.389999389648438
2015-05-28,26.59000015258789
2015-05-29,26.809999465942383
2015-06-01,26.75
2015-06-02,26.809999465942383
2015-06-03,26.799999237060547
2015-06-04,26.25
2015-06-05,26.510000228881836
2015-06-08,26.6299991607666
2015-06-09,26.510000228881836
2015-06-10,26.6299991607666
2015-06-11,26.760000228881836
2015-06-12,26.8799991607666
2015-06-15,26.790000915527344
2015-06-16,26.809999465942383
2015-06-17,26.56999969482422
2015-06-18,26.670000076293945
2015-06-19,26.479999542236328
2015-06-22,26.690000534057617
2015-06-23,26.719999313354492
2015-06-24,26.700000762939453
2015-06-25,26.639999389648438
2015-06-26,26.350000381469727
2015-06-29,25.6299991607666
2015-06-30,25.56999969482422
2015-07-01,26.389999389648438
2015-07-02,26.510000228881836
2015-07-06,26.34000015258789
2015-07-07,26.309999465942383
2015-07-08,26.309999465942383
2015-07-09,26.290000915527344
2015-07-10,26.260000228881836
2015-07-13,26.290000915527344
2015-07-14,26.440000534057617
2015-07-15,26.270000457763672
2015-07-16,26.440000534057617
2015-07-17,26.559999465942383
2015-07-20,26.459999084472656
2015-07-21,26.270000457763672
2015-07-22,26.420000076293945
2015-07-23,26.549999237060547
2015-07-24,26.700000762939453
2015-07-27,26.170000076293945
2015-07-28,26.290000915527344
2015-07-29,26.530000686645508
2015-07-30,26.520000457763672
2015-07-31,26.6200008392334
2015-08-03,26.530000686645508
2015-08-04,26.270000457763672
2015-08-05,26.579999923706055
2015-08-06,26.6299991607666
2015-08-07,26.729999542236328
2015-08-10,27.610000610351562
2015-08-11,27.049999237060547
2015-08-12,28.360000610351562
2015-08-13,29.43000030517578
2015-08-14,29.530000686645508
2015-08-17,29.299999237060547
2015-08-18,29.299999237060547
2015-08-19,29.530000686645508
2015-08-20,29.190000534057617
2015-08-21,28.850000381469727
2015-08-24,27.90999984741211
2015-08-25,27.975000381469727
2015-08-26,28.389999389648438
2015-08-27,28.290000915527344
2015-08-28,28.479999542236328
2015-08-31,28.579999923706055
2015-09-01,28.299999237060547
2015-09-02,28.760000228881836
2015-09-03,29.020000457763672
2015-09-04,28.790000915527344
2015-09-08,28.81999969482422
2015-09-09,28.610000610351562
2015-09-10,28.43000030517578
2015-09-11,28.75
2015-09-14,28.850000381469727
2015-09-15,29.40999984741211
2015-09-16,29.260000228881836
2015-09-17,29.3700008392334
2015-09-18,29.420000076293945
2015-09-21,29.25
2015-09-22,29.239999771118164
2015-09-23,29.389999389648438
2015-09-24,28.989999771118164
2015-09-25,28.899999618530273
2015-09-28,28.5
2015-09-29,28.440000534057617
2015-09-30,29.0
2015-10-01,29.139999389648438
2015-10-02,29.549999237060547
2015-10-05,29.899999618530273
2015-10-06,29.670000076293945
2015-10-07,29.530000686645508
2015-10-08,29.68000030517578
2015-10-09,30.0
2015-10-12,30.239999771118164
2015-10-13,29.729999542236328
2015-10-14,29.790000915527344
2015-10-15,30.639999389648438
2015-10-16,30.540000915527344
2015-10-19,30.719999313354492
2015-10-20,30.420000076293945
2015-10-21,30.290000915527344
2015-10-22,30.5
2015-10-23,30.450000762939453
2015-10-26,30.329999923706055
2015-10-27,30.25
2015-10-28,30.6299991607666
2015-10-29,30.530000686645508
2015-10-30,30.5
2015-11-02,30.489999771118164
2015-11-03,30.579999923706055
2015-11-04,30.459999084472656
2015-11-05,29.899999618530273
