Date,Open,High,Low,Close,Adj Close,Volume
2011-01-03,84.0,84.55000305175781,83.37000274658203,83.6500015258789,63.19038009643555,5429100
2011-01-04,83.80999755859375,84.2300033569336,80.6500015258789,81.62999725341797,61.6644401550293,8640400
2011-01-05,80.94000244140625,82.69999694824219,80.5999984741211,82.58999633789062,62.38963317871094,6215800
2011-01-06,82.5999984741211,82.68000030517578,79.73999786376953,80.52999877929688,60.833492279052734,8257200
2011-01-07,80.55999755859375,82.25,80.29000091552734,81.55999755859375,61.61155700683594,6604800
2011-01-10,80.93000030517578,81.47000122070312,80.16999816894531,80.68000030517578,60.94679260253906,6480600
2011-01-11,81.41000366210938,82.45999908447266,81.38999938964844,82.26000213623047,62.140342712402344,6606700
2011-01-12,82.93000030517578,84.48999786376953,82.87999725341797,84.44999694824219,63.7946891784668,6797800
2011-01-13,84.30000305175781,85.30000305175781,83.9000015258789,84.5999984741211,63.90803146362305,7352900
2011-01-14,84.58000183105469,86.95999908447266,84.11000061035156,86.91000366210938,65.65299987792969,8400900
2011-01-18,86.58999633789062,86.9000015258789,85.94000244140625,86.76000213623047,65.5396957397461,7381700
2011-01-19,87.08000183105469,87.69999694824219,85.77999877929688,86.26000213623047,65.16201782226562,11819700
2011-01-20,84.58999633789062,85.33000183105469,82.44000244140625,85.27999877929688,64.42171478271484,11931900
2011-01-21,87.4000015258789,87.55999755859375,82.83999633789062,83.4800033569336,63.061946868896484,19141800
2011-01-24,84.0,84.76000213623047,82.0,84.25,63.64361572265625,9926200
2011-01-25,84.26000213623047,84.54000091552734,82.2300033569336,83.25,62.88821029663086,9155200
2011-01-26,83.98999786376953,87.75,83.83000183105469,87.44999694824219,66.0609359741211,10597600
2011-01-27,87.3499984741211,87.87000274658203,85.51000213623047,85.9800033569336,64.95050811767578,9216100
2011-01-28,87.4000015258789,87.48999786376953,85.70999908447266,86.66999816894531,65.47174072265625,8792000
2011-01-31,86.41000366210938,89.0,86.11000061035156,88.98999786376953,67.22428894042969,8150600
2011-02-01,89.4800033569336,90.41999816894531,88.9000015258789,89.63999938964844,67.71531677246094,10033100
2011-02-02,89.44000244140625,89.80999755859375,88.43000030517578,89.08000183105469,67.29227447509766,5519300
2011-02-03,89.4000015258789,89.54000091552734,87.72000122070312,89.43000030517578,67.5566635131836,5515400
2011-02-04,89.58999633789062,89.97000122070312,88.16000366210938,89.33000183105469,67.48116302490234,6035400
2011-02-07,89.62000274658203,91.23999786376953,89.0999984741211,89.83000183105469,67.85882568359375,6746200
