Date,Open,High,Low,Close,Adj Close,Volume
2011-01-03,35.4421272277832,35.59309768676758,35.21207809448242,35.29115676879883,28.791122436523438,4734800
2011-01-04,35.28396987915039,35.29834747314453,34.342201232910156,34.751976013183594,28.351240158081055,6827700
2011-01-05,34.60100555419922,35.08267593383789,34.50754928588867,34.91732406616211,28.486146926879883,5145100
2011-01-06,35.19050979614258,35.269588470458984,34.88856887817383,35.1617546081543,28.68556022644043,5696500
2011-01-07,35.233646392822266,35.67218017578125,35.147377014160156,35.60028839111328,29.043323516845703,4700300
2011-01-10,35.51401901245117,35.823150634765625,35.29834747314453,35.650611877441406,29.08437156677246,4169500
2011-01-11,35.90941619873047,35.93098449707031,35.3630485534668,35.42055892944336,28.896699905395508,3099800
2011-01-12,35.52120590209961,35.650611877441406,35.29115676879883,35.334293365478516,28.97332763671875,3153900
2011-01-13,35.39899444580078,35.52839660644531,35.09705352783203,35.154563903808594,28.82595443725586,3232100
2011-01-14,34.946083068847656,34.98921585083008,34.363765716552734,34.39252471923828,28.201107025146484,6910300
2011-01-18,34.38533401489258,35.59309768676758,34.349388122558594,35.40618133544922,29.032278060913086,7756600
2011-01-19,35.449317932128906,35.52120590209961,35.19050979614258,35.434940338134766,29.055845260620117,4573800
2011-01-20,35.42055892944336,35.59309768676758,34.88856887817383,34.967647552490234,28.672697067260742,5442700
2011-01-21,35.053916931152344,35.07548522949219,34.550682067871094,34.70165252685547,28.454578399658203,5575200
2011-01-24,34.68008804321289,34.80949020385742,34.543495178222656,34.72322082519531,28.472265243530273,4175000
2011-01-25,34.70165252685547,34.80229949951172,34.363765716552734,34.50754928588867,28.295427322387695,4435700
2011-01-26,34.61538314819336,34.69446563720703,34.32781982421875,34.342201232910156,28.15983772277832,4621000
2011-01-27,34.342201232910156,34.69446563720703,34.18404006958008,34.21279525756836,28.053728103637695,5448200
2011-01-28,34.32781982421875,34.68008804321289,33.26383972167969,33.357295989990234,27.352231979370117,7657300
2011-01-31,33.4219970703125,33.76707458496094,33.31416320800781,33.61610412597656,27.564453125,5223400
2011-02-01,33.738319396972656,34.33501052856445,33.61610412597656,34.09058380126953,27.95351791381836,4485000
2011-02-02,34.27030944824219,34.442848205566406,33.98274612426758,34.31344223022461,28.136253356933594,5346700
2011-02-03,35.30553436279297,36.06757736206055,35.22645568847656,35.39180374145508,29.02048683166504,11473300
2011-02-04,35.47807312011719,35.68655776977539,35.068294525146484,35.4421272277832,29.06174659729004,5038200
2011-02-07,35.470882415771484,35.851905822753906,35.29834747314453,35.51401901245117,29.120702743530273,5310100
2011-02-08,35.60747528076172,35.93098449707031,35.51401901245117,35.650611877441406,29.232704162597656,3392200
2011-02-09,35.52120590209961,35.79439163208008,35.32710266113281,35.58591079711914,29.179649353027344,3084500
2011-02-10,35.47807312011719,35.78001403808594,35.29115676879883,35.758445739746094,29.321128845214844,3937700
2011-02-11,35.38461685180664,35.81595993041992,35.28396987915039,35.78001403808594,29.338815689086914,3226800
2011-02-14,35.72969055175781,36.23292541503906,35.4421272277832,36.161033630371094,29.651247024536133,4274500
2011-02-15,36.00287628173828,36.563621520996094,35.87347412109375,36.47016525268555,29.90471839904785,4317500
2011-02-16,36.6498908996582,37.00934600830078,36.53486633300781,36.79367446899414,30.16999626159668,4340300
2011-02-17,36.757728576660156,36.9805908203125,36.542057037353516,36.93745422363281,30.287878036499023,3999200
2011-02-18,36.96621322631836,37.12437057495117,36.556434631347656,36.78648376464844,30.164093017578125,3300700
2011-02-22,36.63551330566406,36.70021438598633,35.636234283447266,35.74406814575195,29.309337615966797,6433200
2011-02-23,35.722503662109375,36.00287628173828,34.91013717651367,35.42055892944336,29.044082641601562,4924900
2011-02-24,35.21207809448242,35.571529388427734,34.98921585083008,35.49245071411133,29.103015899658203,4088700
2011-02-25,35.5643424987793,36.053199768066406,35.5643424987793,35.952552795410156,29.480289459228516,3573700
2011-02-28,36.01725387573242,36.326385498046875,35.91660690307617,36.18260192871094,29.668930053710938,3449400
2011-03-01,36.362327575683594,36.362327575683594,35.71531295776367,35.837528228759766,29.385976791381836,4753600
2011-03-02,35.70812225341797,35.80158233642578,35.1617546081543,35.571529388427734,29.167861938476562,3689900
