,0
0,13.85991027338445
1,13.890580722854475
2,13.9212511723245
3,13.951921621794524
4,13.982592071264548
5,14.013262520734575
6,14.0439329702046
7,14.074603419674624
8,14.105273869144648
9,14.135944318614673
10,14.166614768084697
11,14.197285217554722
12,14.227955667024746
13,14.25862611649477
14,14.289296565964797
15,14.319967015434822
16,14.350637464904846
17,14.38130791437487
18,14.411978363844895
19,14.44264881331492
20,14.473319262784944
21,14.503989712254969
22,14.534660161724993
23,14.56533061119502
24,14.596001060665044
25,14.626671510135068
26,14.657341959605093
27,14.688012409075117
28,14.718682858545142
29,14.749353308015166
30,14.780023757485191
31,14.810694206955215
32,14.841364656425242
33,14.872035105895266
34,14.90270555536529
35,14.933376004835315
36,14.96404645430534
37,14.994716903775364
38,15.025387353245389
39,15.056057802715413
40,15.086728252185438
41,15.117398701655464
42,15.148069151125489
43,15.178739600595513
44,15.209410050065538
45,15.240080499535562
46,15.270750949005587
47,15.301421398475611
48,15.332091847945636
49,15.36276229741566
50,15.393432746885686
51,15.424103196355711
52,15.454773645825735
53,15.48544409529576
54,15.516114544765784
55,15.546784994235809
56,15.577455443705833
57,15.608125893175858
58,15.638796342645882
59,15.669466792115909
60,15.700137241585933
61,15.730807691055958
62,15.761478140525982
63,15.792148589996007
64,15.822819039466031
65,15.853489488936056
66,15.88415993840608
67,15.914830387876105
68,15.945500837346131
69,15.976171286816156
70,16.00684173628618
71,16.037512185756206
72,16.06818263522623
73,16.098853084696255
74,16.129523534166278
75,16.160193983636304
76,16.190864433106327
77,16.221534882576353
78,16.252205332046376
79,16.282875781516402
80,16.313546230986425
81,16.34421668045645
82,16.374887129926478
83,16.4055575793965
84,16.436228028866527
85,16.46689847833655
86,16.497568927806576
87,16.5282393772766
88,16.558909826746625
89,16.58958027621665
90,16.620250725686674
91,16.6509211751567
92,16.681591624626723
93,16.71226207409675
94,16.742932523566772
95,16.773602973036798
96,16.80427342250682
97,16.834943871976847
98,16.86561432144687
99,16.896284770916896
100,16.926955220386922
101,16.957625669856945
102,16.98829611932697
103,17.018966568796994
104,17.04963701826702
105,17.080307467737043
106,17.11097791720707
107,17.141648366677096
108,17.17231881614712
109,17.202989265617145
110,17.233659715087168
111,17.264330164557194
112,17.295000614027217
113,17.325671063497243
114,17.356341512967266
115,17.387011962437292
116,17.417682411907315
117,17.44835286137734
118,17.479023310847367
119,17.50969376031739
120,17.540364209787416
121,17.57103465925744
122,17.601705108727465
123,17.632375558197488
124,17.663046007667514
125,17.69371645713754
126,17.724386906607563
127,17.75505735607759
128,17.785727805547612
129,17.81639825501764
130,17.84706870448766
131,17.877739153957688
132,17.90840960342771
133,17.939080052897737
134,17.96975050236776
135,18.000420951837786
136,18.031091401307812
137,18.061761850777835
138,18.09243230024786
139,18.123102749717884
140,18.15377319918791
141,18.184443648657933
142,18.21511409812796
143,18.245784547597985
144,18.276454997068008
145,18.30712544653803
146,18.337795896008057
147,18.368466345478083
148,18.399136794948106
149,18.429807244418132
150,18.460477693888155
151,18.49114814335818
152,18.521818592828204
153,18.55248904229823
154,18.583159491768257
155,18.61382994123828
156,18.644500390708306
157,18.67517084017833
158,18.705841289648355
159,18.736511739118377
160,18.767182188588404
161,18.79785263805843
162,18.828523087528453
163,18.859193536998475
164,18.8898639864685
165,18.920534435938528
166,18.95120488540855
167,18.981875334878577
168,19.0125457843486
169,19.043216233818626
170,19.07388668328865
171,19.104557132758675
172,19.1352275822287
173,19.165898031698724
174,19.19656848116875
175,19.227238930638773
176,19.2579093801088
177,19.288579829578822
178,19.31925027904885
179,19.349920728518875
180,19.380591177988897
181,19.41126162745892
182,19.441932076928946
183,19.472602526398973
184,19.503272975868995
185,19.53394342533902
186,19.564613874809044
187,19.59528432427907
188,19.625954773749093
189,19.65662522321912
190,19.687295672689146
191,19.71796612215917
192,19.748636571629195
193,19.779307021099218
194,19.809977470569244
195,19.840647920039267
196,19.871318369509293
197,19.90198881897932
198,19.932659268449342
199,19.963329717919365
200,19.99400016738939
201,20.024670616859417
202,20.05534106632944
203,20.086011515799466
204,20.11668196526949
205,20.147352414739515
206,20.178022864209538
207,20.208693313679564
208,20.23936376314959
209,20.270034212619613
210,20.30070466208964
211,20.331375111559662
212,20.36204556102969
213,20.39271601049971
214,20.423386459969738
215,20.454056909439764
216,20.484727358909787
217,20.51539780837981
218,20.546068257849836
219,20.576738707319862
220,20.607409156789885
221,20.63807960625991
222,20.668750055729934
223,20.69942050519996
224,20.730090954669983
225,20.76076140414001
226,20.791431853610035
227,20.822102303080058
228,20.852772752550084
229,20.883443202020107
230,20.914113651490133
231,20.944784100960156
232,20.975454550430182
233,21.00612499990021
234,21.03679544937023
235,21.067465898840254
236,21.09813634831028
237,21.128806797780307
238,21.15947724725033
239,21.190147696720356
240,21.22081814619038
241,21.251488595660405
242,21.282159045130427
243,21.312829494600454
244,21.34349994407048
245,21.374170393540503
246,21.40484084301053
247,21.43551129248055
248,21.466181741950578
249,21.4968521914206
250,21.527522640890627
251,21.558193090360653
252,21.588863539830676
253,21.6195339893007
254,21.650204438770725
255,21.68087488824075
256,21.711545337710774
257,21.7422157871808
258,21.772886236650823
259,21.80355668612085
260,21.834227135590872
261,21.8648975850609
262,21.895568034530925
263,21.926238484000947
264,21.95690893347097
265,21.987579382941
266,22.018249832411023
267,22.048920281881045
268,22.07959073135107
269,22.110261180821098
270,22.14093163029112
271,22.171602079761144
272,22.20227252923117
273,22.232942978701196
274,22.26361342817122
275,22.294283877641245
276,22.32495432711127
277,22.355624776581294
278,22.386295226051317
279,22.416965675521343
280,22.44763612499137
281,22.478306574461392
282,22.508977023931415
283,22.539647473401445
284,22.570317922871467
285,22.60098837234149
286,22.631658821811516
287,22.662329271281543
288,22.692999720751565
289,22.723670170221588
290,22.754340619691614
291,22.78501106916164
292,22.815681518631663
293,22.84635196810169
294,22.877022417571716
295,22.90769286704174
296,22.93836331651176
297,22.969033765981788
298,22.999704215451814
299,23.030374664921837
300,23.06104511439186
301,23.09171556386189
302,23.122386013331912
303,23.153056462801935
304,23.18372691227196
305,23.214397361741987
306,23.24506781121201
307,23.275738260682033
308,23.30640871015206
309,23.337079159622085
310,23.367749609092108
311,23.398420058562134
312,23.42909050803216
313,23.459760957502183
314,23.490431406972206
315,23.521101856442233
316,23.55177230591226
317,23.58244275538228
318,23.613113204852304
319,23.643783654322334
320,23.674454103792357
321,23.70512455326238
322,23.735795002732406
323,23.766465452202432
324,23.797135901672455
325,23.827806351142478
326,23.858476800612504
327,23.88914725008253
328,23.919817699552553
329,23.95048814902258
330,23.981158598492605
331,24.011829047962628
332,24.04249949743265
