,0
0,55.07100800019421
1,55.143110063375644
2,55.21521212655708
3,55.28731418973851
4,55.359416252919935
5,55.43151831610137
6,55.5036203792828
7,55.57572244246423
8,55.647824505645666
9,55.7199265688271
10,55.79202863200853
11,55.864130695189964
12,55.93623275837139
13,56.00833482155282
14,56.080436884734254
15,56.15253894791569
16,56.22464101109712
17,56.29674307427855
18,56.368845137459985
19,56.44094720064141
20,56.51304926382284
21,56.585151327004276
22,56.65725339018571
23,56.72935545336714
24,56.801457516548574
25,56.873559579730006
26,56.94566164291143
27,57.017763706092865
28,57.0898657692743
29,57.16196783245573
30,57.23406989563716
31,57.306171958818595
32,57.37827402200003
33,57.45037608518146
34,57.522478148362886
35,57.59458021154432
36,57.66668227472575
37,57.738784337907184
38,57.81088640108862
39,57.88298846427005
40,57.95509052745148
41,58.02719259063291
42,58.09929465381434
43,58.17139671699577
44,58.243498780177205
45,58.31560084335864
46,58.38770290654007
47,58.4598049697215
48,58.531907032902936
49,58.60400909608436
50,58.676111159265794
51,58.74821322244723
52,58.82031528562866
53,58.89241734881009
54,58.964519411991525
55,59.03662147517296
56,59.10872353835438
57,59.180825601535815
58,59.25292766471725
59,59.32502972789868
60,59.39713179108011
61,59.469233854261546
62,59.54133591744298
63,59.61343798062441
64,59.68554004380584
65,59.75764210698727
66,59.8297441701687
67,59.901846233350135
68,59.97394829653157
69,60.046050359713
70,60.11815242289443
71,60.19025448607586
72,60.26235654925729
73,60.33445861243872
74,60.406560675620156
75,60.47866273880159
76,60.55076480198302
77,60.622866865164454
78,60.69496892834589
79,60.76707099152731
80,60.839173054708745
81,60.91127511789018
82,60.98337718107161
83,61.05547924425304
84,61.127581307434475
85,61.1996833706159
86,61.271785433797334
87,61.343887496978766
88,61.4159895601602
89,61.48809162334163
90,61.560193686523064
91,61.6322957497045
92,61.70439781288593
93,61.77649987606736
94,61.84860193924879
95,61.92070400243022
96,61.99280606561165
97,62.064908128793085
98,62.13701019197452
99,62.20911225515595
100,62.281214318337376
101,62.35331638151881
102,62.42541844470024
103,62.497520507881674
104,62.56962257106311
