,0
0,216.48041244245445
1,216.84056235369928
2,217.20071226494412
3,217.56086217618895
4,217.92101208743378
5,218.2811619986786
6,218.64131190992347
7,219.0014618211683
8,219.36161173241314
9,219.72176164365797
10,220.0819115549028
11,220.44206146614763
12,220.80221137739247
13,221.1623612886373
14,221.52251119988213
15,221.88266111112696
16,222.2428110223718
17,222.60296093361666
18,222.9631108448615
19,223.32326075610632
20,223.68341066735115
21,224.043560578596
22,224.40371048984082
23,224.76386040108565
24,225.12401031233048
25,225.48416022357532
26,225.84431013482015
27,226.20446004606498
28,226.56460995730984
29,226.92475986855467
30,227.2849097797995
31,227.64505969104434
32,228.00520960228917
33,228.365359513534
34,228.72550942477883
35,229.08565933602367
36,229.4458092472685
37,229.80595915851333
38,230.1661090697582
39,230.52625898100302
40,230.88640889224786
41,231.2465588034927
42,231.60670871473752
43,231.96685862598235
44,232.3270085372272
45,232.68715844847202
46,233.04730835971685
47,233.40745827096168
48,233.76760818220652
49,234.12775809345135
50,234.4879080046962
51,234.84805791594104
52,235.20820782718587
53,235.5683577384307
54,235.92850764967554
55,236.28865756092037
56,236.6488074721652
57,237.00895738341003
58,237.36910729465487
59,237.7292572058997
60,238.08940711714456
61,238.4495570283894
62,238.80970693963422
63,239.16985685087906
64,239.5300067621239
65,239.89015667336872
66,240.25030658461355
67,240.6104564958584
68,240.97060640710322
69,241.33075631834805
70,241.69090622959288
71,242.05105614083772
72,242.41120605208258
73,242.7713559633274
74,243.13150587457224
75,243.49165578581707
76,243.8518056970619
77,244.21195560830674
78,244.57210551955157
79,244.9322554307964
80,245.29240534204123
81,245.65255525328607
82,246.01270516453093
83,246.37285507577576
84,246.7330049870206
85,247.09315489826542
86,247.45330480951026
87,247.8134547207551
88,248.17360463199992
89,248.53375454324475
90,248.8939044544896
91,249.25405436573442
92,249.61420427697925
93,249.97435418822408
94,250.33450409946894
95,250.69465401071378
96,251.0548039219586
97,251.41495383320344
98,251.77510374444827
99,252.1352536556931
100,252.49540356693794
101,252.85555347818277
102,253.2157033894276
103,253.57585330067246
104,253.9360032119173
105,254.29615312316213
106,254.65630303440696
107,255.0164529456518
108,255.37660285689662
109,255.73675276814146
110,256.0969026793863
111,256.4570525906311
112,256.81720250187595
113,257.1773524131208
114,257.5375023243656
115,257.89765223561045
116,258.2578021468553
117,258.6179520581001
118,258.97810196934495
119,259.33825188058984
120,259.6984017918346
121,260.0585517030795
122,260.41870161432433
123,260.77885152556917
124,261.139001436814
125,261.49915134805883
126,261.85930125930366
127,262.2194511705485
128,262.5796010817933
129,262.93975099303816
130,263.299900904283
131,263.6600508155278
132,264.02020072677266
133,264.3803506380175
134,264.7405005492623
135,265.10065046050715
136,265.460800371752
137,265.8209502829968
138,266.18110019424165
139,266.5412501054865
140,266.9014000167313
141,267.26154992797615
142,267.62169983922104
143,267.98184975046587
144,268.3419996617107
145,268.70214957295553
146,269.06229948420037
147,269.4224493954452
148,269.78259930669003
149,270.14274921793486
150,270.5028991291797
151,270.8630490404245
152,271.22319895166936
153,271.5833488629142
154,271.943498774159
155,272.30364868540386
156,272.6637985966487
157,273.0239485078935
158,273.38409841913835
159,273.7442483303832
160,274.104398241628
161,274.46454815287285
162,274.8246980641177
163,275.1848479753626
164,275.54499788660735
165,275.90514779785224
166,276.26529770909707
167,276.6254476203419
168,276.98559753158673
169,277.34574744283157
170,277.7058973540764
171,278.06604726532123
172,278.42619717656606
173,278.7863470878109
174,279.1464969990557
175,279.50664691030056
176,279.8667968215454
177,280.2269467327902
178,280.58709664403506
179,280.9472465552799
180,281.3073964665247
181,281.66754637776955
182,282.0276962890144
183,282.3878462002592
184,282.7479961115041
185,283.1081460227489
186,283.4682959339938
187,283.82844584523855
188,284.18859575648344
189,284.54874566772827
190,284.9088955789731
191,285.26904549021793
192,285.62919540146277
193,285.9893453127076
194,286.34949522395243
195,286.70964513519726
196,287.0697950464421
197,287.4299449576869
198,287.79009486893176
199,288.1502447801766
200,288.5103946914214
201,288.87054460266626
202,289.2306945139111
203,289.5908444251559
204,289.95099433640075
205,290.31114424764564
206,290.6712941588904
207,291.0314440701353
208,291.3915939813801
209,291.751743892625
210,292.1118938038698
211,292.47204371511464
212,292.83219362635947
213,293.1923435376043
214,293.55249344884913
215,293.91264336009397
216,294.2727932713388
217,294.63294318258363
218,294.99309309382846
219,295.3532430050733
220,295.7133929163181
221,296.07354282756296
222,296.4336927388078
223,296.7938426500526
224,297.15399256129746
225,297.5141424725423
226,297.8742923837871
227,298.23444229503195
228,298.59459220627684
229,298.9547421175216
230,299.3148920287665
231,299.6750419400113
232,300.0351918512562
233,300.395341762501
234,300.75549167374584
235,301.11564158499067
236,301.4757914962355
237,301.83594140748033
238,302.19609131872517
239,302.55624122997
240,302.91639114121483
241,303.27654105245966
242,303.6366909637045
243,303.9968408749493
244,304.35699078619416
245,304.717140697439
246,305.0772906086838
247,305.43744051992866
248,305.7975904311735
249,306.1577403424184
250,306.51789025366315
251,306.87804016490804
252,307.2381900761528
253,307.5983399873977
254,307.95848989864254
255,308.3186398098874
256,308.6787897211322
257,309.03893963237704
258,309.39908954362187
259,309.7592394548667
260,310.11938936611153
261,310.47953927735637
262,310.8396891886012
263,311.19983909984603
264,311.55998901109086
265,311.9201389223357
266,312.2802888335805
267,312.64043874482536
268,313.0005886560702
269,313.360738567315
270,313.7208884785599
271,314.0810383898047
272,314.4411883010496
273,314.80133821229435
274,315.16148812353924
275,315.521638034784
276,315.8817879460289
277,316.24193785727374
278,316.6020877685186
279,316.9622376797634
280,317.32238759100824
281,317.68253750225307
282,318.0426874134979
283,318.40283732474273
284,318.76298723598757
285,319.1231371472324
286,319.48328705847723
287,319.84343696972206
288,320.2035868809669
289,320.5637367922117
290,320.92388670345656
291,321.2840366147014
292,321.6441865259462
293,322.0043364371911
294,322.3644863484359
295,322.7246362596808
296,323.08478617092555
297,323.44493608217044
298,323.8050859934153
299,324.1652359046601
300,324.52538581590494
301,324.8855357271498
302,325.2456856383946
303,325.60583554963944
304,325.96598546088427
305,326.3261353721291
306,326.68628528337393
307,327.04643519461877
308,327.4065851058636
309,327.76673501710843
310,328.12688492835326
311,328.4870348395981
312,328.8471847508429
313,329.20733466208776
314,329.56748457333265
315,329.9276344845774
316,330.2877843958223
317,330.6479343070671
318,331.008084218312
319,331.3682341295568
320,331.72838404080164
321,332.0885339520465
322,332.4486838632913
323,332.80883377453614
324,333.168983685781
325,333.5291335970258
326,333.88928350827064
327,334.24943341951547
328,334.6095833307603
329,334.96973324200513
330,335.32988315324997
331,335.6900330644948
332,336.05018297573963
333,336.41033288698446
334,336.7704827982293
335,337.1306327094742
336,337.49078262071896
337,337.85093253196385
338,338.2110824432086
339,338.5712323544535
340,338.9313822656983
341,339.2915321769432
342,339.651682088188
343,340.01183199943284
344,340.3719819106777
345,340.7321318219225
346,341.09228173316734
347,341.4524316444122
348,341.812581555657
349,342.17273146690184
350,342.53288137814667
351,342.8930312893915
352,343.25318120063633
353,343.61333111188117
354,343.973481023126
355,344.33363093437083
356,344.6937808456157
357,345.0539307568605
358,345.4140806681054
359,345.77423057935016
360,346.13438049059505
361,346.4945304018398
362,346.8546803130847
363,347.2148302243295
364,347.5749801355744
365,347.9351300468192
366,348.29527995806404
367,348.6554298693089
368,349.0155797805537
369,349.37572969179854
370,349.7358796030434
371,350.0960295142882
372,350.45617942553304
373,350.81632933677787
374,351.1764792480227
375,351.53662915926753
376,351.89677907051237
377,352.25692898175726
378,352.61707889300203
379,352.9772288042469
380,353.3373787154917
381,353.6975286267366
382,354.05767853798136
383,354.41782844922625
384,354.777978360471
385,355.1381282717159
386,355.4982781829607
387,355.8584280942056
388,356.2185780054504
389,356.57872791669524
390,356.9388778279401
391,357.2990277391849
392,357.65917765042974
393,358.0193275616746
394,358.3794774729194
395,358.73962738416424
396,359.09977729540907
397,359.4599272066539
398,359.8200771178988
399,360.18022702914357
400,360.54037694038846
401,360.90052685163323
402,361.2606767628781
403,361.6208266741229
404,361.9809765853678
405,362.34112649661256
406,362.70127640785745
407,363.0614263191022
408,363.4215762303471
409,363.78172614159195
410,364.1418760528368
411,364.5020259640816
412,364.86217587532644
413,365.2223257865713
414,365.5824756978161
415,365.94262560906094
416,366.3027755203058
417,366.6629254315506
418,367.02307534279544
419,367.38322525404027
420,367.7433751652851
421,368.10352507653
422,368.46367498777477
423,368.82382489901966
424,369.18397481026443
425,369.5441247215093
426,369.9042746327541
427,370.264424543999
428,370.62457445524376
429,370.98472436648865
430,371.3448742777334
431,371.7050241889783
432,372.06517410022315
433,372.425324011468
434,372.7854739227128
435,373.14562383395764
436,373.5057737452025
437,373.8659236564473
438,374.22607356769214
439,374.586223478937
440,374.9463733901818
441,375.30652330142664
442,375.6666732126715
443,376.0268231239163
444,376.3869730351612
445,376.74712294640597
446,377.10727285765086
447,377.46742276889563
448,377.8275726801405
449,378.1877225913853
450,378.5478725026302
451,378.90802241387496
452,379.26817232511985
453,379.6283222363647
454,379.9884721476095
455,380.34862205885435
456,380.7087719700992
457,381.068921881344
458,381.42907179258884
459,381.7892217038337
460,382.1493716150785
461,382.50952152632334
462,382.8696714375682
463,383.22982134881306
464,383.58997126005784
465,383.9501211713027
466,384.3102710825475
467,384.6704209937924
468,385.03057090503717
469,385.39072081628206
470,385.75087072752683
471,386.1110206387717
472,386.4711705500165
473,386.8313204612614
474,387.1914703725062
475,387.55162028375105
476,387.9117701949959
477,388.2719201062407
478,388.63207001748555
479,388.9922199287304
480,389.3523698399752
481,389.71251975122004
482,390.0726696624649
483,390.4328195737097
484,390.79296948495454
485,391.1531193961994
486,391.51326930744426
487,391.87341921868904
488,392.2335691299339
489,392.5937190411787
490,392.9538689524236
491,393.31401886366837
492,393.67416877491326
493,394.03431868615803
494,394.3944685974029
495,394.7546185086477
496,395.1147684198926
497,395.4749183311374
498,395.83506824238225
499,396.1952181536271
500,396.5553680648719
501,396.91551797611675
502,397.2756678873616
503,397.6358177986064
504,397.99596770985124
505,398.3561176210961
506,398.7162675323409
507,399.0764174435858
508,399.4365673548306
509,399.79671726607546
510,400.15686717732024
511,400.5170170885651
512,400.8771669998099
513,401.2373169110548
514,401.59746682229957
515,401.95761673354446
516,402.31776664478923
517,402.6779165560341
518,403.03806646727895
519,403.3982163785238
520,403.7583662897686
521,404.11851620101345
522,404.4786661122583
523,404.8388160235031
524,405.19896593474795
525,405.5591158459928
526,405.9192657572376
527,406.27941566848244
528,406.6395655797273
529,406.9997154909721
530,407.359865402217
531,407.7200153134618
532,408.08016522470666
533,408.44031513595144
534,408.8004650471963
535,409.1606149584411
536,409.520764869686
537,409.88091478093077
538,410.24106469217566
539,410.60121460342043
540,410.9613645146653
541,411.32151442591015
542,411.681664337155
543,412.0418142483998
544,412.40196415964465
545,412.7621140708895
546,413.1222639821343
547,413.48241389337915
548,413.842563804624
549,414.2027137158688
550,414.56286362711364
551,414.92301353835853
552,415.2831634496033
553,415.6433133608482
554,416.003463272093
555,416.36361318333786
556,416.72376309458264
557,417.0839130058275
558,417.4440629170723
559,417.8042128283172
560,418.16436273956197
561,418.52451265080686
562,418.8846625620517
563,419.2448124732965
564,419.60496238454135
565,419.9651122957862
566,420.325262207031
567,420.68541211827585
568,421.0455620295207
569,421.4057119407655
570,421.76586185201035
571,422.1260117632552
572,422.48616167450007
573,422.84631158574484
574,423.20646149698973
575,423.5666114082345
576,423.9267613194794
577,424.2869112307242
578,424.64706114196906
579,425.00721105321384
580,425.3673609644587
581,425.7275108757035
582,426.0876607869484
583,426.4478106981932
584,426.80796060943806
585,427.1681105206829
586,427.5282604319277
587,427.88841034317255
588,428.2485602544174
589,428.6087101656622
590,428.96886007690705
591,429.3290099881519
592,429.6891598993967
593,430.04930981064155
594,430.4094597218864
595,430.76960963313127
596,431.12975954437604
597,431.48990945562093
598,431.8500593668657
599,432.2102092781106
600,432.5703591893554
601,432.93050910060026
602,433.29065901184504
603,433.6508089230899
604,434.0109588343347
605,434.3711087455796
606,434.7312586568244
607,435.09140856806926
608,435.4515584793141
609,435.8117083905589
610,436.17185830180375
611,436.5320082130486
612,436.8921581242934
613,437.25230803553825
614,437.6124579467831
615,437.9726078580279
616,438.3327577692728
617,438.6929076805176
618,439.05305759176247
619,439.41320750300724
620,439.77335741425213
621,440.1335073254969
622,440.4936572367418
623,440.8538071479866
624,441.21395705923146
625,441.57410697047624
626,441.9342568817211
627,442.29440679296596
628,442.6545567042108
629,443.0147066154556
630,443.37485652670046
631,443.7350064379453
632,444.0951563491901
633,444.45530626043495
634,444.8154561716798
635,445.1756060829246
636,445.53575599416945
637,445.8959059054143
638,446.2560558166591
639,446.616205727904
640,446.9763556391488
641,447.33650555039367
642,447.69665546163844
643,448.05680537288333
644,448.4169552841281
645,448.777105195373
646,449.1372551066178
647,449.49740501786266
648,449.85755492910744
649,450.2177048403523
650,450.57785475159716
651,450.938004662842
652,451.2981545740868
653,451.65830448533166
654,452.0184543965765
655,452.3786043078213
656,452.73875421906615
657,453.098904130311
658,453.4590540415558
659,453.81920395280065
660,454.17935386404554
661,454.5395037752903
662,454.8996536865352
663,455.25980359778
664,455.61995350902487
665,455.98010342026964
666,456.34025333151453
667,456.7004032427593
668,457.0605531540042
669,457.420703065249
670,457.78085297649386
671,458.1410028877387
672,458.5011527989835
673,458.86130271022836
674,459.2214526214732
675,459.581602532718
676,459.94175244396286
677,460.3019023552077
678,460.6620522664525
679,461.02220217769735
680,461.3823520889422
681,461.7425020001871
682,462.10265191143185
683,462.46280182267674
684,462.8229517339215
685,463.1831016451664
686,463.5432515564112
687,463.90340146765607
688,464.26355137890084
689,464.62370129014573
690,464.9838512013905
691,465.3440011126354
692,465.70415102388023
693,466.06430093512506
694,466.4244508463699
695,466.7846007576147
696,467.14475066885956
697,467.5049005801044
698,467.8650504913492
699,468.22520040259406
700,468.5853503138389
701,468.9455002250837
702,469.30565013632855
703,469.6658000475734
704,470.0259499588183
705,470.38609987006305
706,470.74624978130794
707,471.1063996925527
708,471.4665496037976
709,471.8266995150424
710,472.18684942628727
711,472.5469993375321
712,472.90714924877693
713,473.26729916002176
714,473.6274490712666
715,473.98759898251143
716,474.34774889375626
717,474.7078988050011
718,475.0680487162459
719,475.42819862749076
720,475.7883485387356
