,0
0,62.24662835484394
1,62.28076742319749
2,62.31490649155104
3,62.34904555990459
4,62.38318462825814
5,62.41732369661169
6,62.45146276496524
7,62.48560183331879
8,62.51974090167234
9,62.55387997002589
10,62.58801903837944
11,62.62215810673299
12,62.65629717508654
13,62.69043624344009
14,62.72457531179364
15,62.75871438014719
16,62.79285344850074
17,62.82699251685429
18,62.86113158520784
19,62.89527065356139
20,62.92940972191494
21,62.96354879026849
22,62.997687858622044
23,63.03182692697559
24,63.065965995329144
25,63.10010506368269
26,63.134244132036244
27,63.16838320038979
28,63.202522268743344
29,63.23666133709689
30,63.270800405450444
31,63.30493947380399
32,63.339078542157544
33,63.37321761051109
34,63.407356678864645
35,63.44149574721819
36,63.47563481557174
37,63.50977388392529
38,63.54391295227884
39,63.57805202063239
40,63.61219108898594
41,63.64633015733949
42,63.68046922569304
43,63.71460829404659
44,63.74874736240014
45,63.78288643075369
46,63.81702549910724
47,63.85116456746079
48,63.88530363581434
49,63.91944270416789
50,63.95358177252144
51,63.98772084087499
52,64.02185990922854
53,64.05599897758209
54,64.09013804593565
55,64.12427711428919
56,64.15841618264274
57,64.19255525099629
58,64.22669431934985
59,64.26083338770339
60,64.29497245605694
61,64.3291115244105
62,64.36325059276405
63,64.39738966111759
64,64.43152872947114
65,64.4656677978247
66,64.49980686617825
67,64.53394593453179
68,64.56808500288534
69,64.6022240712389
70,64.63636313959245
71,64.67050220794599
72,64.70464127629954
73,64.7387803446531
74,64.77291941300663
75,64.80705848136019
76,64.84119754971374
77,64.8753366180673
78,64.90947568642083
79,64.94361475477439
80,64.97775382312794
81,65.0118928914815
82,65.04603195983503
83,65.08017102818859
84,65.11431009654214
85,65.1484491648957
86,65.18258823324923
87,65.21672730160279
88,65.25086636995634
89,65.2850054383099
90,65.31914450666343
91,65.35328357501699
92,65.38742264337054
93,65.4215617117241
94,65.45570078007763
95,65.48983984843119
96,65.52397891678474
97,65.5581179851383
98,65.59225705349183
99,65.62639612184539
100,65.66053519019894
101,65.6946742585525
102,65.72881332690604
103,65.76295239525959
104,65.79709146361314
105,65.8312305319667
106,65.86536960032024
107,65.89950866867379
108,65.93364773702734
109,65.96778680538088
110,66.00192587373444
111,66.03606494208799
112,66.07020401044154
113,66.10434307879508
114,66.13848214714864
115,66.17262121550219
116,66.20676028385574
117,66.24089935220928
118,66.27503842056284
119,66.30917748891639
120,66.34331655726994
121,66.37745562562348
122,66.41159469397704
123,66.44573376233059
124,66.47987283068414
125,66.51401189903768
126,66.54815096739124
127,66.58229003574479
128,66.61642910409834
129,66.65056817245188
130,66.68470724080544
131,66.71884630915899
132,66.75298537751254
133,66.78712444586608
134,66.82126351421964
135,66.85540258257319
136,66.88954165092674
137,66.92368071928028
138,66.95781978763384
139,66.99195885598739
140,67.02609792434095
141,67.06023699269448
142,67.09437606104804
143,67.12851512940159
144,67.16265419775513
145,67.19679326610868
146,67.23093233446224
147,67.26507140281579
148,67.29921047116935
149,67.33334953952289
150,67.36748860787644
151,67.40162767622999
152,67.43576674458353
153,67.46990581293709
154,67.50404488129064
155,67.53818394964419
156,67.57232301799773
157,67.60646208635129
158,67.64060115470484
159,67.6747402230584
160,67.70887929141193
161,67.74301835976549
162,67.77715742811904
163,67.8112964964726
164,67.84543556482613
165,67.87957463317969
166,67.91371370153324
167,67.9478527698868
168,67.98199183824033
169,68.01613090659389
170,68.05026997494744
171,68.084409043301
172,68.11854811165453
173,68.15268718000809
174,68.18682624836164
175,68.2209653167152
176,68.25510438506873
177,68.28924345342229
178,68.32338252177584
179,68.35752159012938
180,68.39166065848293
181,68.42579972683649
182,68.45993879519004
183,68.4940778635436
184,68.52821693189713
185,68.56235600025069
186,68.59649506860424
187,68.63063413695778
188,68.66477320531133
189,68.69891227366489
190,68.73305134201844
191,68.76719041037198
192,68.80132947872553
193,68.83546854707909
194,68.86960761543264
195,68.90374668378618
196,68.93788575213974
197,68.97202482049329
198,69.00616388884684
199,69.04030295720038
200,69.07444202555394
201,69.10858109390749
202,69.14272016226104
203,69.17685923061458
204,69.21099829896814
205,69.24513736732169
206,69.27927643567524
207,69.31341550402878
208,69.34755457238234
209,69.38169364073589
210,69.41583270908944
211,69.44997177744298
212,69.48411084579654
213,69.51824991415009
214,69.55238898250364
215,69.58652805085718
216,69.62066711921074
217,69.65480618756429
218,69.68894525591784
219,69.72308432427138
220,69.75722339262494
221,69.79136246097849
222,69.82550152933203
223,69.85964059768558
224,69.89377966603914
225,69.92791873439269
226,69.96205780274623
227,69.99619687109978
228,70.03033593945334
229,70.06447500780689
230,70.09861407616043
231,70.13275314451398
232,70.16689221286754
233,70.20103128122109
234,70.23517034957463
235,70.26930941792818
236,70.30344848628174
237,70.33758755463529
238,70.37172662298883
239,70.40586569134238
240,70.44000475969594
241,70.47414382804949
242,70.50828289640303
243,70.54242196475658
244,70.57656103311014
245,70.61070010146369
246,70.64483916981723
247,70.67897823817079
248,70.71311730652434
249,70.74725637487788
250,70.78139544323143
251,70.81553451158499
252,70.84967357993854
253,70.88381264829209
254,70.91795171664563
255,70.95209078499919
256,70.98622985335274
257,71.02036892170628
258,71.05450799005983
259,71.08864705841339
260,71.12278612676694
261,71.1569251951205
262,71.19106426347403
263,71.22520333182759
264,71.25934240018114
265,71.29348146853468
266,71.32762053688823
267,71.36175960524179
268,71.39589867359534
269,71.43003774194888
270,71.46417681030243
271,71.49831587865599
272,71.53245494700954
273,71.56659401536308
274,71.60073308371663
275,71.63487215207019
276,71.66901122042374
277,71.70315028877728
278,71.73728935713083
279,71.77142842548439
280,71.80556749383794
281,71.83970656219148
282,71.87384563054503
283,71.90798469889859
284,71.94212376725213
285,71.97626283560568
286,72.01040190395923
287,72.04454097231279
288,72.07868004066634
289,72.11281910901988
290,72.14695817737343
291,72.18109724572699
292,72.21523631408053
293,72.24937538243408
294,72.28351445078764
295,72.31765351914119
296,72.35179258749474
297,72.38593165584828
298,72.42007072420184
299,72.45420979255539
300,72.48834886090893
301,72.52248792926248
302,72.55662699761604
303,72.59076606596959
304,72.62490513432313
305,72.65904420267668
306,72.69318327103024
307,72.72732233938379
308,72.76146140773733
309,72.79560047609088
310,72.82973954444444
311,72.86387861279799
312,72.89801768115153
313,72.93215674950508
314,72.96629581785864
315,73.00043488621219
316,73.03457395456573
317,73.06871302291928
318,73.10285209127284
319,73.13699115962639
320,73.17113022797993
321,73.20526929633348
322,73.23940836468704
323,73.27354743304059
324,73.30768650139413
325,73.34182556974768
326,73.37596463810124
327,73.41010370645478
328,73.44424277480833
329,73.47838184316188
330,73.51252091151544
331,73.54665997986899
332,73.58079904822253
333,73.61493811657608
334,73.64907718492964
335,73.68321625328318
336,73.71735532163673
337,73.75149438999028
338,73.78563345834384
339,73.81977252669738
340,73.85391159505093
341,73.88805066340448
342,73.92218973175804
343,73.95632880011158
344,73.99046786846513
345,74.02460693681869
346,74.05874600517224
347,74.09288507352578
348,74.12702414187933
349,74.16116321023289
350,74.19530227858644
351,74.22944134693998
352,74.26358041529353
353,74.29771948364709
354,74.33185855200064
355,74.36599762035418
356,74.40013668870773
357,74.43427575706129
358,74.46841482541484
359,74.50255389376838
360,74.53669296212193
361,74.57083203047549
362,74.60497109882903
363,74.63911016718258
364,74.67324923553613
365,74.70738830388969
366,74.74152737224324
367,74.77566644059678
368,74.80980550895033
369,74.84394457730389
370,74.87808364565743
371,74.91222271401098
372,74.94636178236453
373,74.98050085071809
374,75.01463991907164
375,75.04877898742518
376,75.08291805577873
377,75.11705712413229
378,75.15119619248583
379,75.18533526083938
380,75.21947432919293
381,75.25361339754649
382,75.28775246590003
383,75.32189153425358
384,75.35603060260713
385,75.39016967096069
386,75.42430873931423
387,75.45844780766778
388,75.49258687602133
389,75.52672594437489
390,75.56086501272843
391,75.59500408108198
