,0
0,43.06652921972673
1,43.12822687395282
2,43.189924528178906
3,43.251622182405
4,43.31331983663109
5,43.375017490857175
6,43.43671514508326
7,43.49841279930935
8,43.560110453535444
9,43.62180810776153
10,43.68350576198762
11,43.745203416213705
12,43.80690107043979
13,43.86859872466589
14,43.930296378891974
15,43.99199403311806
16,44.05369168734415
17,44.11538934157024
18,44.17708699579633
19,44.23878465002242
20,44.300482304248504
21,44.36217995847459
22,44.423877612700686
23,44.48557526692677
24,44.54727292115286
25,44.60897057537895
26,44.670668229605035
27,44.73236588383113
28,44.794063538057216
29,44.8557611922833
30,44.91745884650939
31,44.97915650073548
32,45.04085415496157
33,45.10255180918766
34,45.164249463413746
35,45.22594711763983
36,45.28764477186593
37,45.349342426092015
38,45.4110400803181
39,45.47273773454419
40,45.53443538877028
41,45.59613304299637
42,45.65783069722246
43,45.719528351448545
44,45.78122600567463
45,45.84292365990072
46,45.904621314126814
47,45.9663189683529
48,46.02801662257899
49,46.089714276805076
50,46.15141193103116
51,46.21310958525726
52,46.274807239483344
53,46.33650489370943
54,46.39820254793552
55,46.459900202161606
56,46.5215978563877
57,46.58329551061379
58,46.644993164839875
59,46.70669081906596
60,46.76838847329205
61,46.83008612751814
62,46.89178378174423
63,46.95348143597032
64,47.015179090196405
65,47.07687674442249
66,47.138574398648586
67,47.20027205287467
68,47.26196970710076
69,47.32366736132685
70,47.385365015552935
71,47.44706266977903
72,47.50876032400512
73,47.570457978231204
74,47.63215563245729
75,47.693853286683385
76,47.75555094090947
77,47.81724859513556
78,47.87894624936165
79,47.940643903587734
80,48.00234155781383
81,48.064039212039916
82,48.125736866266
83,48.18743452049209
84,48.249132174718184
85,48.31082982894427
86,48.37252748317036
87,48.434225137396446
88,48.49592279162253
89,48.55762044584863
90,48.619318100074715
91,48.6810157543008
92,48.74271340852689
93,48.804411062752976
94,48.86610871697907
95,48.92780637120516
96,48.989504025431245
97,49.05120167965733
98,49.11289933388342
99,49.17459698810951
100,49.2362946423356
101,49.29799229656169
102,49.359689950787775
103,49.42138760501386
104,49.48308525923996
105,49.544782913466044
106,49.60648056769213
107,49.66817822191822
108,49.729875876144305
109,49.7915735303704
110,49.85327118459649
111,49.914968838822574
112,49.97666649304866
113,50.03836414727475
114,50.10006180150084
115,50.16175945572693
116,50.22345710995302
