,Regression
0,29.660377927418875
1,29.66654648191461
2,29.672715036410352
3,29.67888359090609
4,29.685052145401823
5,29.691220699897556
6,29.697389254393286
7,29.70355780888903
8,29.70972636338477
9,29.7158949178805
10,29.722063472376238
11,29.728232026871968
12,29.734400581367712
13,29.740569135863446
14,29.746737690359183
15,29.752906244854927
16,29.759074799350664
17,29.765243353846394
18,29.771411908342127
19,29.77758046283787
20,29.78374901733361
21,29.789917571829342
22,29.79608612632508
23,29.802254680820816
24,29.808423235316553
25,29.814591789812287
26,29.820760344308024
27,29.826928898803764
28,29.833097453299494
29,29.839266007795235
30,29.84543456229097
31,29.851603116786706
32,29.857771671282443
33,29.86394022577818
34,29.870108780273924
35,29.87627733476965
36,29.88244588926539
37,29.888614443761128
38,29.89478299825686
39,29.9009515527526
40,29.90712010724833
41,29.913288661744076
42,29.91945721623981
43,29.92562577073555
44,29.931794325231284
45,29.937962879727017
46,29.944131434222754
47,29.95029998871849
48,29.956468543214232
49,29.962637097709965
50,29.968805652205702
51,29.97497420670144
52,29.98114276119717
53,29.98731131569291
54,29.993479870188647
55,29.999648424684388
56,30.00581697918012
57,30.011985533675862
58,30.018154088171592
59,30.024322642667325
60,30.030491197163066
61,30.036659751658807
62,30.042828306154536
63,30.04899686065028
64,30.05516541514601
65,30.06133396964175
66,30.06750252413748
67,30.073671078633218
68,30.079839633128962
69,30.0860081876247
70,30.092176742120433
71,30.098345296616174
72,30.104513851111907
73,30.110682405607637
74,30.116850960103374
75,30.123019514599115
76,30.12918806909485
77,30.13535662359059
78,30.14152517808633
79,30.14769373258206
80,30.1538622870778
81,30.16003084157353
82,30.16619939606927
83,30.172367950565015
84,30.178536505060745
85,30.184705059556478
86,30.19087361405221
87,30.19704216854795
88,30.20321072304369
89,30.209379277539426
90,30.215547832035163
91,30.2217163865309
92,30.227884941026634
93,30.23405349552237
94,30.24022205001811
95,30.246390604513845
96,30.252559159009586
97,30.25872771350532
98,30.264896268001056
99,30.27106482249679
100,30.27723337699253
101,30.283401931488267
102,30.289570485984
103,30.295739040479738
104,30.301907594975475
105,30.308076149471212
106,30.314244703966946
107,30.320413258462683
108,30.326581812958423
109,30.33275036745416
110,30.338918921949894
111,30.345087476445627
112,30.35125603094136
113,30.3574245854371
114,30.36359313993284
115,30.369761694428572
116,30.375930248924316
117,30.382098803420053
118,30.388267357915787
119,30.394435912411517
120,30.400604466907254
121,30.406773021402998
122,30.412941575898728
123,30.41911013039447
124,30.425278684890202
125,30.431447239385943
126,30.43761579388168
127,30.44378434837741
128,30.44995290287315
129,30.456121457368887
130,30.462290011864624
131,30.468458566360358
132,30.474627120856105
133,30.48079567535183
134,30.48696422984757
135,30.493132784343306
136,30.499301338839043
137,30.50546989333478
138,30.51163844783052
139,30.51780700232625
140,30.52397555682199
141,30.530144111317725
142,30.536312665813465
143,30.5424812203092
144,30.548649774804936
145,30.554818329300677
146,30.56098688379641
147,30.567155438292147
148,30.57332399278788
149,30.57949254728361
150,30.585661101779355
151,30.59182965627509
152,30.597998210770825
153,30.604166765266555
154,30.610335319762303
155,30.61650387425804
156,30.622672428753773
157,30.62884098324951
158,30.63500953774525
159,30.64117809224098
160,30.647346646736718
161,30.653515201232448
162,30.659683755728192
163,30.665852310223926
164,30.672020864719663
165,30.678189419215407
166,30.684357973711144
167,30.690526528206874
168,30.696695082702607
169,30.70286363719835
170,30.70903219169409
171,30.715200746189822
172,30.72136930068556
173,30.7275378551813
174,30.733706409677033
175,30.739874964172767
176,30.746043518668504
177,30.752212073164237
178,30.758380627659978
179,30.764549182155715
180,30.77071773665145
181,30.776886291147186
182,30.783054845642923
183,30.78922340013866
184,30.7953919546344
185,30.80156050913013
186,30.80772906362587
187,30.813897618121608
188,30.82006617261734
189,30.82623472711308
190,30.832403281608816
191,30.838571836104556
192,30.84474039060029
193,30.85090894509603
194,30.85707749959176
195,30.863246054087497
196,30.869414608583234
197,30.87558316307897
198,30.881751717574712
199,30.88792027207045
200,30.894088826566186
201,30.90025738106192
202,30.906425935557646
203,30.91259449005339
204,30.918763044549127
205,30.92493159904486
206,30.9311001535406
207,30.937268708036328
208,30.943437262532072
209,30.94960581702781
210,30.955774371523546
211,30.961942926019287
212,30.968111480515017
213,30.97428003501076
214,30.980448589506487
215,30.98661714400223
216,30.99278569849796
217,30.998954252993702
218,31.005122807489442
219,31.01129136198518
220,31.017459916480913
221,31.02362847097665
222,31.029797025472387
223,31.035965579968124
224,31.042134134463854
225,31.048302688959595
226,31.05447124345533
227,31.06063979795107
228,31.0668083524468
229,31.07297690694254
230,31.07914546143828
231,31.08531401593401
232,31.09148257042975
233,31.097651124925488
234,31.103819679421225
235,31.109988233916958
236,31.11615678841269
237,31.12232534290843
238,31.12849389740417
239,31.134662451899906
240,31.140831006395643
241,31.14699956089138
242,31.153168115387114
243,31.15933666988285
244,31.16550522437859
245,31.171673778874325
246,31.177842333370066
247,31.1840108878658
248,31.190179442361533
249,31.19634799685727
250,31.20251655135301
251,31.208685105848748
252,31.21485366034448
253,31.221022214840218
254,31.22719076933595
255,31.233359323831692
256,31.239527878327426
257,31.245696432823163
258,31.251864987318896
259,31.25803354181464
260,31.264202096310374
261,31.270370650806107
262,31.27653920530184
263,31.282707759797578
264,31.288876314293322
265,31.295044868789052
266,31.301213423284796
267,31.307381977780533
268,31.313550532276267
269,31.319719086771997
270,31.325887641267734
271,31.332056195763478
272,31.338224750259208
273,31.34439330475495
274,31.350561859250693
275,31.356730413746423
276,31.36289896824216
277,31.36906752273789
278,31.37523607723363
279,31.38140463172937
280,31.387573186225104
281,31.393741740720838
282,31.39991029521658
283,31.40607884971231
284,31.41224740420805
285,31.418415958703786
286,31.424584513199523
287,31.43075306769526
288,31.436921622191
289,31.44309017668673
290,31.44925873118247
291,31.455427285678205
292,31.461595840173946
293,31.46776439466968
294,31.473932949165416
295,31.480101503661157
296,31.48627005815689
297,31.492438612652627
298,31.49860716714836
299,31.50477572164409
300,31.510944276139835
301,31.517112830635572
302,31.523281385131305
303,31.529449939627035
304,31.535618494122783
305,31.54178704861852
306,31.547955603114254
307,31.554124157609987
308,31.56029271210573
309,31.56646126660147
310,31.5726298210972
311,31.57879837559293
312,31.584966930088672
313,31.59113548458441
314,31.597304039080147
315,31.603472593575887
316,31.609641148071614
317,31.615809702567354
318,31.621978257063088
319,31.62814681155883
320,31.63431536605457
321,31.640483920550302
322,31.64665247504604
323,31.65282102954177
324,31.658989584037514
325,31.66515813853325
326,31.671326693028984
327,31.677495247524718
328,31.683663802020455
329,31.689832356516195
330,31.69600091101193
331,31.702169465507666
332,31.708338020003403
333,31.71450657449914
334,31.72067512899488
335,31.72684368349061
336,31.73301223798635
337,31.739180792482085
338,31.74534934697782
339,31.75151790147356
340,31.757686455969296
341,31.763855010465036
342,31.77002356496077
343,31.776192119456507
344,31.782360673952237
345,31.788529228447977
346,31.794697782943715
347,31.80086633743945
348,31.807034891935192
349,31.813203446430933
350,31.819372000926666
351,31.825540555422396
352,31.831709109918126
353,31.83787766441387
354,31.84404621890961
355,31.85021477340534
356,31.856383327901078
357,31.862551882396808
358,31.868720436892552
359,31.87488899138829
360,31.881057545884023
361,31.887226100379767
362,31.893394654875497
363,31.899563209371237
364,31.905731763866967
365,31.91190031836271
366,31.918068872858445
367,31.924237427354182
368,31.930405981849923
369,31.93657453634566
370,31.94274309084139
371,31.94891164533713
372,31.955080199832864
373,31.961248754328604
374,31.967417308824334
375,31.973585863320075
376,31.97975441781581
377,31.98592297231155
378,31.992091526807286
379,31.99826008130302
380,32.00442863579876
381,32.01059719029449
382,32.01676574479023
383,32.022934299285964
384,32.0291028537817
385,32.03527140827744
386,32.04143996277317
387,32.04760851726891
388,32.05377707176465
389,32.059945626260394
390,32.066114180756124
391,32.07228273525186
392,32.0784512897476
393,32.08461984424333
394,32.090788398739065
395,32.0969569532348
396,32.10312550773054
397,32.10929406222628
398,32.11546261672201
399,32.12163117121775
400,32.12779972571349
401,32.133968280209224
402,32.14013683470496
403,32.1463053892007
404,32.152473943696435
405,32.15864249819217
406,32.16481105268791
407,32.17097960718365
408,32.17714816167937
409,32.183316716175106
410,32.18948527067085
411,32.19565382516659
412,32.201822379662325
413,32.20799093415806
414,32.214159488653806
415,32.220328043149536
416,32.226496597645266
417,32.23266515214101
418,32.23883370663675
419,32.245002261132484
420,32.25117081562822
421,32.25733937012396
422,32.263507924619695
423,32.269676479115425
424,32.27584503361116
425,32.2820135881069
426,32.288182142602636
427,32.294350697098366
428,32.30051925159411
429,32.30668780608985
430,32.312856360585585
431,32.31902491508132
432,32.32519346957706
433,32.3313620240728
434,32.33753057856853
435,32.34369913306426
436,32.34986768755999
437,32.35603624205574
438,32.362204796551474
439,32.36837335104721
440,32.37454190554295
441,32.380710460038685
442,32.38687901453442
443,32.39304756903016
444,32.399216123525896
445,32.40538467802163
446,32.41155323251737
447,32.417721787013114
448,32.423890341508844
449,32.430058896004574
450,32.436227450500304
451,32.44239600499605
452,32.448564559491786
453,32.454733113987515
454,32.46090166848326
455,32.467070222979004
456,32.473238777474734
457,32.47940733197047
458,32.485575886466215
459,32.491744440961945
460,32.497912995457675
461,32.50408154995342
462,32.51025010444916
463,32.51641865894489
464,32.52258721344062
465,32.52875576793636
466,32.534924322432104
467,32.541092876927834
468,32.54726143142357
469,32.55342998591931
470,32.559598540415045
471,32.56576709491078
472,32.57193564940652
473,32.578104203902264
474,32.584272758397994
475,32.59044131289373
476,32.59660986738946
477,32.6027784218852
478,32.60894697638093
479,32.61511553087667
480,32.62128408537241
481,32.627452639868146
482,32.63362119436388
483,32.63978974885962
484,32.64595830335536
485,32.65212685785109
486,32.65829541234683
487,32.66446396684257
488,32.670632521338305
489,32.676801075834035
490,32.68296963032977
491,32.68913818482551
492,32.69530673932125
493,32.70147529381698
494,32.70764384831271
495,32.713812402808465
496,32.719980957304195
497,32.72614951179993
498,32.73231806629567
499,32.73848662079141
500,32.74465517528714
501,32.75082372978288
