,Regression
0,9.765389801738905
1,9.861786179338992
2,9.958182556939077
3,10.054578934539164
4,10.150975312139249
5,10.247371689739335
6,10.34376806733942
7,10.440164444939507
8,10.536560822539592
9,10.632957200139678
10,10.729353577739763
11,10.825749955339848
12,10.922146332939935
13,11.018542710540023
14,11.114939088140108
15,11.211335465740195
16,11.30773184334028
17,11.404128220940366
18,11.500524598540453
19,11.596920976140535
20,11.693317353740625
21,11.789713731340706
22,11.886110108940795
23,11.98250648654088
24,12.078902864140966
25,12.175299241741051
26,12.271695619341138
27,12.368091996941226
28,12.464488374541311
29,12.560884752141394
30,12.657281129741481
31,12.75367750734157
32,12.850073884941652
33,12.94647026254174
34,13.042866640141824
35,13.139263017741909
36,13.235659395341996
37,13.332055772942082
38,13.428452150542169
39,13.524848528142257
40,13.62124490574234
41,13.717641283342425
42,13.814037660942509
43,13.910434038542595
44,14.006830416142686
45,14.103226793742769
46,14.199623171342855
47,14.29601954894294
48,14.392415926543029
49,14.488812304143114
50,14.5852086817432
51,14.681605059343285
52,14.778001436943368
53,14.874397814543455
54,14.970794192143543
55,15.067190569743627
56,15.163586947343711
57,15.2599833249438
58,15.356379702543885
59,15.452776080143973
60,15.549172457744055
61,15.645568835344145
62,15.741965212944232
63,15.838361590544315
64,15.9347579681444
65,16.031154345744483
66,16.127550723344573
67,16.223947100944656
68,16.320343478544743
69,16.41673985614483
70,16.513136233744916
71,16.609532611345006
72,16.70592898894509
73,16.802325366545173
74,16.89872174414526
75,16.995118121745346
76,17.09151449934543
77,17.187910876945516
78,17.2843072545456
79,17.38070363214569
80,17.477100009745776
81,17.57349638734586
82,17.669892764945946
83,17.766289142546032
84,17.862685520146112
85,17.959081897746202
86,18.05547827534629
87,18.151874652946372
88,18.248271030546466
89,18.344667408146552
90,18.441063785746643
91,18.53746016334672
92,18.633856540946805
93,18.730252918546892
94,18.82664929614697
95,18.92304567374707
96,19.01944205134715
97,19.115838428947235
98,19.21223480654732
99,19.308631184147405
100,19.405027561747488
101,19.501423939347575
102,19.59782031694766
103,19.694216694547745
104,19.79061307214784
105,19.88700944974792
106,19.983405827348008
107,20.079802204948095
108,20.176198582548174
109,20.272594960148265
110,20.368991337748348
111,20.465387715348434
112,20.56178409294852
113,20.658180470548608
114,20.75457684814869
115,20.85097322574878
116,20.947369603348868
117,21.043765980948947
118,21.140162358549038
119,21.23655873614912
120,21.332955113749207
121,21.42935149134929
122,21.52574786894938
123,21.622144246549468
124,21.718540624149558
125,21.81493700174964
126,21.911333379349728
127,22.007729756949807
128,22.10412613454989
129,22.200522512149984
130,22.296918889750067
131,22.393315267350154
132,22.489711644950237
133,22.58610802255033
134,22.68250440015041
135,22.778900777750497
136,22.87529715535058
137,22.971693532950674
138,23.06808991055075
139,23.16448628815084
140,23.260882665750927
141,23.35727904335101
142,23.4536754209511
143,23.550071798551183
144,23.64646817615127
145,23.742864553751353
146,23.839260931351443
147,23.93565730895153
148,24.03205368655161
149,24.128450064151696
150,24.22484644175179
151,24.321242819351873
152,24.41763919695196
153,24.51403557455204
154,24.61043195215213
155,24.706828329752213
156,24.8032247073523
157,24.899621084952386
158,24.996017462552476
159,25.09241384015256
160,25.188810217752643
161,25.28520659535273
162,25.38160297295281
163,25.4779993505529
164,25.574395728152986
165,25.670792105753073
166,25.767188483353163
167,25.86358486095325
168,25.95998123855333
169,26.056377616153412
170,26.152773993753506
171,26.24917037135359
172,26.345566748953672
173,26.44196312655376
174,26.538359504153853
175,26.634755881753932
176,26.73115225935401
177,26.827548636954106
178,26.923945014554192
179,27.020341392154275
180,27.11673776975436
181,27.213134147354445
182,27.309530524954532
183,27.405926902554622
184,27.502323280154705
185,27.59871965775479
186,27.695116035354875
187,27.791512412954958
188,27.887908790555052
189,27.984305168155128
190,28.08070154575522
191,28.1770979233553
192,28.27349430095539
193,28.36989067855548
194,28.466287056155558
195,28.56268343375565
196,28.659079811355728
197,28.75547618895582
198,28.851872566555905
199,28.948268944155988
200,29.044665321756078
201,29.141061699356165
202,29.237458076956248
203,29.333854454556327
204,29.43025083215642
205,29.52664720975651
206,29.623043587356594
207,29.719439964956678
208,29.815836342556768
209,29.91223272015685
210,30.008629097756934
211,30.105025475357017
212,30.20142185295711
213,30.297818230557194
214,30.39421460815728
215,30.490610985757364
216,30.587007363357447
217,30.683403740957537
218,30.779800118557624
219,30.876196496157714
220,30.972592873757797
221,31.06898925135788
222,31.165385628957967
223,31.26178200655805
224,31.358178384158133
225,31.454574761758227
226,31.55097113935831
227,31.6473675169584
228,31.743763894558484
229,31.84016027215857
230,31.93655664975865
231,32.032953027358744
232,32.12934940495883
233,32.22574578255891
234,32.322142160159004
235,32.41853853775908
236,32.51493491535917
237,32.61133129295925
238,32.707727670559336
239,32.80412404815942
240,32.90052042575951
241,32.9969168033596
242,33.093313180959676
243,33.18970955855977
244,33.286105936159856
245,33.38250231375994
246,33.47889869136003
247,33.57529506896012
248,33.671691446560196
249,33.76808782416029
250,33.864484201760376
251,33.96088057936045
252,34.05727695696054
253,34.15367333456063
254,34.25006971216071
255,34.3464660897608
256,34.442862467360875
257,34.53925884496097
258,34.635655222561056
259,34.73205160016114
260,34.82844797776123
261,34.924844355361316
262,35.021240732961395
263,35.11763711056149
264,35.214033488161576
265,35.310429865761655
266,35.40682624336175
267,35.50322262096183
268,35.599618998561915
269,35.696015376162
