,Regression
0,23.79953703025627
1,23.833155380924243
2,23.86677373159221
3,23.900392082260183
4,23.934010432928158
5,23.967628783596126
6,24.001247134264087
7,24.034865484932066
8,24.068483835600034
9,24.102102186268002
10,24.135720536935967
11,24.169338887603942
12,24.20295723827191
13,24.236575588939875
14,24.270193939607854
15,24.303812290275822
16,24.337430640943786
17,24.37104899161176
18,24.40466734227973
19,24.438285692947694
20,24.471904043615666
21,24.505522394283638
22,24.53914074495161
23,24.57275909561957
24,24.606377446287546
25,24.639995796955514
26,24.673614147623482
27,24.70723249829145
28,24.740850848959425
29,24.77446919962739
30,24.808087550295358
31,24.84170590096333
32,24.875324251631298
33,24.90894260229927
34,24.942560952967238
35,24.97617930363521
36,25.009797654303174
37,25.043416004971146
38,25.077034355639118
39,25.110652706307093
40,25.144271056975054
41,25.177889407643022
42,25.211507758310994
43,25.245126108978962
44,25.27874445964693
45,25.312362810314898
46,25.345981160982877
47,25.379599511650838
48,25.413217862318806
49,25.446836212986778
50,25.480454563654753
51,25.51407291432272
52,25.547691264990693
53,25.58130961565866
54,25.61492796632663
55,25.6485463169946
56,25.68216466766257
57,25.715783018330537
58,25.749401368998512
59,25.78301971966648
60,25.816638070334445
61,25.850256421002413
62,25.883874771670385
63,25.91749312233836
64,25.951111473006325
65,25.98472982367429
66,26.018348174342265
67,26.051966525010233
68,26.0855848756782
69,26.119203226346173
70,26.15282157701414
71,26.18643992768211
72,26.220058278350077
73,26.25367662901805
74,26.28729497968602
75,26.32091333035399
76,26.354531681021964
77,26.38815003168993
78,26.421768382357893
79,26.455386733025872
80,26.489005083693836
81,26.522623434361805
82,26.556241785029773
83,26.589860135697748
84,26.62347848636572
85,26.65709683703368
86,26.69071518770165
87,26.724333538369628
88,26.75795188903759
89,26.791570239705568
90,26.825188590373532
91,26.858806941041497
92,26.892425291709472
93,26.926043642377444
94,26.959661993045412
95,26.99328034371338
96,27.02689869438135
97,27.06051704504932
98,27.094135395717288
99,27.12775374638526
100,27.16137209705323
101,27.1949904477212
102,27.22860879838917
103,27.262227149057136
104,27.295845499725104
105,27.329463850393076
106,27.363082201061047
107,27.396700551729012
108,27.430318902396984
109,27.463937253064948
110,27.497555603732923
111,27.53117395440089
112,27.564792305068863
113,27.598410655736828
114,27.6320290064048
115,27.665647357072768
116,27.699265707740736
117,27.732884058408708
118,27.766502409076683
119,27.800120759744647
120,27.833739110412623
121,27.86735746108059
122,27.900975811748555
123,27.93459416241653
124,27.968212513084488
125,28.00183086375247
126,28.03544921442043
127,28.069067565088407
128,28.102685915756375
129,28.136304266424347
130,28.169922617092308
