,Regression
0,44.58538370247817
1,44.60971315813086
2,44.63404261378352
3,44.658372069436204
4,44.68270152508888
5,44.70703098074156
6,44.731360436394226
7,44.75568989204691
8,44.78001934769959
9,44.80434880335227
10,44.82867825900495
11,44.85300771465762
12,44.8773371703103
13,44.901666625962974
14,44.92599608161566
15,44.950325537268334
16,44.97465499292101
17,44.99898444857369
18,45.02331390422637
19,45.047643359879046
20,45.07197281553172
21,45.0963022711844
22,45.12063172683708
23,45.14496118248976
24,45.169290638142435
25,45.19362009379511
26,45.21794954944779
27,45.24227900510046
28,45.26660846075315
29,45.290937916405824
30,45.3152673720585
31,45.33959682771118
32,45.363926283363845
33,45.38825573901654
34,45.412585194669205
35,45.436914650321896
36,45.46124410597457
37,45.485573561627255
38,45.50990301727993
39,45.53423247293261
40,45.558561928585284
41,45.58289138423795
42,45.607220839890644
43,45.631550295543306
44,45.655879751196
45,45.68020920684866
46,45.70453866250134
47,45.72886811815402
48,45.75319757380671
49,45.77752702945938
50,45.80185648511205
51,45.826185940764724
52,45.85051539641741
53,45.87484485207009
54,45.89917430772277
55,45.923503763375436
56,45.94783321902812
57,45.972162674680796
58,45.99649213033348
59,46.020821585986155
60,46.04515104163883
61,46.06948049729151
62,46.093809952944184
63,46.11813940859687
64,46.14246886424954
65,46.16679831990222
66,46.1911277755549
67,46.21545723120758
68,46.239786686860256
69,46.26411614251293
70,46.28844559816561
71,46.31277505381829
72,46.33710450947097
73,46.361433965123645
74,46.38576342077632
75,46.410092876429005
76,46.43442233208168
77,46.45875178773436
78,46.48308124338703
79,46.50741069903971
80,46.53174015469239
81,46.556069610345055
82,46.58039906599775
83,46.60472852165042
84,46.629057977303106
85,46.65338743295578
86,46.677716888608465
87,46.70204634426114
88,46.72637579991382
89,46.750705255566494
90,46.775034711219156
91,46.79936416687185
92,46.823693622524516
93,46.84802307817721
94,46.87235253382988
95,46.896681989482545
96,46.92101144513524
97,46.945340900787905
98,46.969670356440595
99,46.99399981209326
100,47.01832926774593
