,Regression
0,10.922830646250084
1,10.937052589963722
2,10.951274533677358
3,10.965496477390998
4,10.979718421104636
5,10.993940364818272
6,11.008162308531912
7,11.02238425224555
8,11.036606195959186
9,11.050828139672825
10,11.065050083386462
11,11.079272027100101
12,11.09349397081374
13,11.107715914527379
14,11.121937858241012
15,11.136159801954653
16,11.15038174566829
17,11.164603689381929
18,11.178825633095565
19,11.193047576809203
20,11.20726952052284
21,11.22149146423648
22,11.235713407950117
23,11.249935351663757
24,11.264157295377393
25,11.278379239091029
26,11.292601182804669
27,11.306823126518307
28,11.321045070231946
29,11.335267013945582
30,11.34948895765922
31,11.363710901372857
32,11.377932845086493
33,11.392154788800134
34,11.406376732513774
35,11.42059867622741
36,11.434820619941046
37,11.449042563654684
38,11.463264507368322
39,11.477486451081962
40,11.491708394795596
41,11.505930338509236
42,11.520152282222874
43,11.53437422593651
44,11.54859616965015
45,11.562818113363788
46,11.577040057077427
47,11.591262000791064
48,11.605483944504702
49,11.619705888218341
50,11.633927831931976
51,11.648149775645615
52,11.662371719359253
53,11.676593663072893
54,11.69081560678653
55,11.705037550500169
56,11.719259494213805
57,11.733481437927447
58,11.747703381641081
59,11.76192532535472
60,11.776147269068355
61,11.790369212781995
62,11.804591156495633
63,11.818813100209269
64,11.833035043922909
65,11.847256987636545
66,11.861478931350186
67,11.87570087506382
68,11.88992281877746
69,11.904144762491095
70,11.918366706204734
71,11.932588649918372
72,11.946810593632009
73,11.961032537345648
74,11.975254481059284
75,11.989476424772926
76,12.003698368486562
77,12.017920312200198
78,12.032142255913836
79,12.046364199627476
80,12.060586143341114
81,12.07480808705475
82,12.08903003076839
83,12.103251974482028
84,12.117473918195666
85,12.131695861909304
86,12.145917805622943
87,12.160139749336581
88,12.174361693050216
89,12.188583636763857
90,12.202805580477493
91,12.217027524191135
92,12.231249467904767
93,12.245471411618404
94,12.259693355332045
95,12.27391529904568
96,12.288137242759321
97,12.302359186472955
98,12.316581130186595
99,12.330803073900233
100,12.345025017613873
101,12.359246961327507
102,12.373468905041149
103,12.387690848754785
104,12.401912792468426
105,12.41613473618206
106,12.430356679895699
107,12.444578623609335
108,12.458800567322974
109,12.473022511036612
110,12.487244454750249
111,12.501466398463887
112,12.515688342177524
113,12.529910285891164
114,12.544132229604802
115,12.558354173318438
116,12.572576117032078
117,12.586798060745714
118,12.601020004459352
119,12.615241948172992
120,12.629463891886628
121,12.643685835600266
122,12.657907779313906
123,12.672129723027544
124,12.68635166674118
125,12.70057361045482
126,12.714795554168456
127,12.729017497882097
128,12.743239441595733
129,12.75746138530937
130,12.77168332902301
131,12.785905272736645
132,12.800127216450285
133,12.81434916016392
134,12.828571103877561
135,12.842793047591195
136,12.857014991304837
137,12.871236935018473
138,12.885458878732114
139,12.899680822445747
140,12.913902766159385
141,12.928124709873025
142,12.94234665358666
143,12.9565685973003
144,12.970790541013935
145,12.985012484727573
146,12.999234428441213
147,13.013456372154849
148,13.027678315868487
149,13.041900259582127
150,13.056122203295764
151,13.0703441470094
152,13.08456609072304
153,13.098788034436678
154,13.113009978150314
155,13.127231921863954
156,13.141453865577592
157,13.155675809291232
158,13.169897753004868
159,13.184119696718508
160,13.198341640432146
161,13.212563584145784
162,13.226785527859422
163,13.241007471573058
164,13.255229415286696
165,13.269451359000332
166,13.283673302713973
167,13.297895246427608
168,13.31211719014125
169,13.326339133854885
170,13.34056107756852
171,13.35478302128216
172,13.369004964995794
173,13.383226908709435
174,13.397448852423071
175,13.411670796136713
176,13.42589273985035
177,13.440114683563989
178,13.454336627277625
179,13.468558570991267
180,13.4827805147049
181,13.497002458418539
182,13.511224402132175
183,13.525446345845813
184,13.539668289559453
185,13.553890233273089
186,13.568112176986729
187,13.582334120700365
188,13.596556064414004
189,13.610778008127642
190,13.62499995184128
191,13.639221895554916
192,13.653443839268556
193,13.667665782982194
194,13.68188772669583
195,13.69610967040947
196,13.710331614123106
197,13.724553557836744
198,13.738775501550384
199,13.75299744526402
200,13.767219388977658
201,13.781441332691296
202,13.795663276404936
203,13.809885220118574
204,13.824107163832211
205,13.838329107545848
206,13.852551051259484
207,13.866772994973125
208,13.88099493868676
209,13.895216882400401
210,13.909438826114034
211,13.923660769827675
212,13.937882713541311
213,13.952104657254953
214,13.96632660096859
215,13.980548544682224
216,13.994770488395865
217,14.0089924321095
218,14.023214375823141
219,14.037436319536777
220,14.051658263250413
221,14.065880206964051
222,14.08010215067769
223,14.094324094391329
224,14.108546038104965
225,14.122767981818605
226,14.136989925532243
227,14.151211869245882
228,14.165433812959519
229,14.179655756673155
230,14.193877700386796
231,14.208099644100432
232,14.22232158781407
233,14.236543531527708
234,14.250765475241346
235,14.264987418954986
236,14.279209362668624
237,14.29343130638226
238,14.3076532500959
239,14.321875193809536
240,14.336097137523172
241,14.350319081236814
242,14.364541024950448
243,14.378762968664088
244,14.392984912377724
245,14.407206856091365
246,14.421428799805
247,14.435650743518636
248,14.449872687232276
249,14.464094630945914
250,14.478316574659553
251,14.49253851837319
252,14.506760462086827
253,14.520982405800464
254,14.535204349514105
255,14.54942629322774
256,14.56364823694138
257,14.577870180655015
258,14.592092124368653
259,14.606314068082293
260,14.62053601179593
261,14.634757955509567
262,14.648979899223207
263,14.663201842936845
264,14.677423786650484
265,14.69164573036412
266,14.705867674077759
267,14.720089617791395
268,14.734311561505034
269,14.74853350521867
270,14.762755448932312
271,14.776977392645945
272,14.791199336359586
273,14.805421280073222
274,14.81964322378686
275,14.833865167500498
276,14.848087111214134
277,14.862309054927776
278,14.876530998641412
279,14.890752942355052
280,14.904974886068688
281,14.919196829782324
282,14.933418773495966
283,14.947640717209602
284,14.96186266092324
285,14.976084604636876
286,14.990306548350516
287,15.004528492064154
288,15.018750435777793
289,15.03297237949143
290,15.047194323205064
291,15.061416266918705
292,15.075638210632341
293,15.08986015434598
294,15.104082098059616
295,15.118304041773255
296,15.132525985486893
297,15.146747929200533
298,15.160969872914169
299,15.175191816627807
300,15.189413760341447
301,15.203635704055085
302,15.21785764776872
303,15.23207959148236
304,15.246301535195995
305,15.260523478909635
306,15.274745422623274
307,15.28896736633691
308,15.303189310050547
309,15.317411253764186
310,15.331633197477824
311,15.345855141191464
312,15.3600770849051
313,15.374299028618738
314,15.388520972332374
315,15.402742916046012
