,Date,Close
0,2011-01-03,32.400001525878906
1,2011-01-04,31.420000076293945
2,2011-01-05,32.27000045776367
3,2011-01-06,31.700000762939453
4,2011-01-07,31.530000686645508
5,2011-01-10,32.41999816894531
6,2011-01-11,32.380001068115234
7,2011-01-12,32.369998931884766
8,2011-01-13,32.380001068115234
9,2011-01-14,32.470001220703125
10,2011-01-18,32.040000915527344
11,2011-01-19,31.989999771118164
12,2011-01-20,31.899999618530273
13,2011-01-21,32.439998626708984
14,2011-01-24,32.2400016784668
15,2011-01-25,32.060001373291016
16,2011-01-26,32.20000076293945
17,2011-01-27,32.90999984741211
18,2011-01-28,32.58000183105469
19,2011-01-31,32.650001525878906
20,2011-02-01,33.2400016784668
21,2011-02-02,32.619998931884766
22,2011-02-03,33.31999969482422
23,2011-02-04,34.02000045776367
24,2011-02-07,34.22999954223633
25,2011-02-08,34.38999938964844
26,2011-02-09,34.650001525878906
27,2011-02-10,34.83000183105469
28,2011-02-11,35.45000076293945
29,2011-02-14,35.41999816894531
30,2011-02-15,35.65999984741211
31,2011-02-16,36.599998474121094
32,2011-02-17,36.41999816894531
33,2011-02-18,36.83000183105469
34,2011-02-22,35.689998626708984
35,2011-02-23,34.59000015258789
36,2011-02-24,34.0099983215332
37,2011-02-25,35.25
38,2011-02-28,35.369998931884766
39,2011-03-01,34.630001068115234
40,2011-03-02,34.86000061035156
41,2011-03-03,35.380001068115234
42,2011-03-04,35.150001525878906
43,2011-03-07,34.400001525878906
44,2011-03-08,34.970001220703125
45,2011-03-09,35.20000076293945
46,2011-03-10,33.400001525878906
47,2011-03-11,33.45000076293945
48,2011-03-14,32.849998474121094
49,2011-03-15,33.060001373291016
50,2011-03-16,32.7599983215332
51,2011-03-17,32.84000015258789
52,2011-03-18,33.119998931884766
53,2011-03-21,33.81999969482422
54,2011-03-22,32.630001068115234
55,2011-03-23,32.279998779296875
56,2011-03-24,32.470001220703125
57,2011-03-25,33.0099983215332
58,2011-03-28,33.0
59,2011-03-29,33.95000076293945
60,2011-03-30,34.59000015258789
61,2011-03-31,32.099998474121094
62,2011-04-01,32.529998779296875
63,2011-04-04,32.02000045776367
64,2011-04-05,32.619998931884766
65,2011-04-06,32.5
66,2011-04-07,32.29999923706055
67,2011-04-08,32.31999969482422
68,2011-04-11,31.829999923706055
69,2011-04-12,31.8700008392334
70,2011-04-13,32.29999923706055
71,2011-04-14,32.2599983215332
72,2011-04-15,33.20000076293945
73,2011-04-18,32.81999969482422
74,2011-04-19,32.31999969482422
75,2011-04-20,33.47999954223633
76,2011-04-21,33.529998779296875
77,2011-04-25,33.2400016784668
78,2011-04-26,33.0
79,2011-04-27,33.22999954223633
80,2011-04-28,33.529998779296875
81,2011-04-29,34.70000076293945
82,2011-05-02,34.2599983215332
83,2011-05-03,34.5
84,2011-05-04,34.4900016784668
85,2011-05-05,33.849998474121094
86,2011-05-06,31.809999465942383
87,2011-05-09,31.790000915527344
88,2011-05-10,31.920000076293945
89,2011-05-11,31.6200008392334
90,2011-05-12,31.360000610351562
91,2011-05-13,30.93000030517578
92,2011-05-16,30.6299991607666
93,2011-05-17,30.200000762939453
94,2011-05-18,30.200000762939453
95,2011-05-19,29.959999084472656
96,2011-05-20,29.389999389648438
97,2011-05-23,28.81999969482422
98,2011-05-24,28.829999923706055
99,2011-05-25,28.850000381469727
100,2011-05-26,29.190000534057617
101,2011-05-27,29.459999084472656
102,2011-05-31,29.65999984741211
103,2011-06-01,28.75
104,2011-06-02,28.059999465942383
105,2011-06-03,27.940000534057617
106,2011-06-06,27.40999984741211
107,2011-06-07,27.3700008392334
108,2011-06-08,26.6200008392334
109,2011-06-09,27.09000015258789
110,2011-06-10,26.84000015258789
111,2011-06-13,27.010000228881836
112,2011-06-14,28.43000030517578
113,2011-06-15,27.969999313354492
114,2011-06-16,28.760000228881836
115,2011-06-17,29.25
116,2011-06-20,29.280000686645508
117,2011-06-21,30.520000457763672
118,2011-06-22,32.65999984741211
119,2011-06-23,32.54999923706055
120,2011-06-24,31.93000030517578
121,2011-06-27,32.189998626708984
122,2011-06-28,32.79999923706055
123,2011-06-29,32.81999969482422
124,2011-06-30,33.06999969482422
125,2011-07-01,33.68000030517578
126,2011-07-05,33.66999816894531
127,2011-07-06,33.849998474121094
128,2011-07-07,34.7400016784668
129,2011-07-08,34.43000030517578
130,2011-07-11,33.529998779296875
131,2011-07-12,33.099998474121094
132,2011-07-13,32.810001373291016
133,2011-07-14,32.470001220703125
134,2011-07-15,32.470001220703125
135,2011-07-18,32.150001525878906
136,2011-07-19,32.13999938964844
137,2011-07-20,32.04999923706055
138,2011-07-21,32.380001068115234
139,2011-07-22,32.5
140,2011-07-25,32.5099983215332
141,2011-07-26,33.13999938964844
142,2011-07-27,32.68000030517578
143,2011-07-28,32.279998779296875
144,2011-07-29,31.969999313354492
145,2011-08-01,31.31999969482422
146,2011-08-02,30.100000381469727
147,2011-08-03,30.209999084472656
148,2011-08-04,28.350000381469727
149,2011-08-05,28.850000381469727
150,2011-08-08,26.43000030517578
151,2011-08-09,27.329999923706055
152,2011-08-10,26.479999542236328
153,2011-08-11,27.6299991607666
154,2011-08-12,28.0
155,2011-08-15,28.139999389648438
156,2011-08-16,27.270000457763672
157,2011-08-17,27.09000015258789
158,2011-08-18,25.920000076293945
159,2011-08-19,25.489999771118164
160,2011-08-22,25.649999618530273
161,2011-08-23,26.450000762939453
162,2011-08-24,26.68000030517578
163,2011-08-25,25.969999313354492
