,Date,Close
0,2011-01-03,47.72999954223633
1,2011-01-04,48.38999938964844
2,2011-01-05,48.90999984741211
3,2011-01-06,47.86000061035156
4,2011-01-07,47.9900016784668
5,2011-01-10,47.959999084472656
6,2011-01-11,47.86000061035156
7,2011-01-12,48.369998931884766
8,2011-01-13,47.810001373291016
9,2011-01-14,49.959999084472656
10,2011-01-18,49.529998779296875
11,2011-01-19,48.59000015258789
12,2011-01-20,47.47999954223633
13,2011-01-21,48.220001220703125
14,2011-01-24,47.7599983215332
15,2011-01-25,47.58000183105469
16,2011-01-26,49.5
17,2011-01-27,47.279998779296875
18,2011-01-28,45.54999923706055
19,2011-01-31,44.900001525878906
20,2011-02-01,45.65999984741211
21,2011-02-02,45.43000030517578
22,2011-02-03,45.029998779296875
23,2011-02-04,45.36000061035156
24,2011-02-07,46.029998779296875
25,2011-02-08,46.47999954223633
26,2011-02-09,46.900001525878906
27,2011-02-10,47.04999923706055
28,2011-02-11,47.869998931884766
29,2011-02-14,47.25
30,2011-02-15,47.150001525878906
31,2011-02-16,47.380001068115234
32,2011-02-17,47.189998626708984
33,2011-02-18,47.15999984741211
34,2011-02-22,44.88999938964844
35,2011-02-23,43.27000045776367
36,2011-02-24,43.59000015258789
37,2011-02-25,44.150001525878906
38,2011-02-28,43.790000915527344
39,2011-03-01,41.130001068115234
40,2011-03-02,41.18000030517578
41,2011-03-03,43.08000183105469
42,2011-03-04,42.27000045776367
43,2011-03-07,42.2400016784668
44,2011-03-08,44.0099983215332
45,2011-03-09,44.0
46,2011-03-10,43.38999938964844
47,2011-03-11,43.5
48,2011-03-14,43.04999923706055
49,2011-03-15,41.9900016784668
50,2011-03-16,41.060001373291016
51,2011-03-17,41.400001525878906
52,2011-03-18,41.95000076293945
53,2011-03-21,43.33000183105469
54,2011-03-22,41.65999984741211
55,2011-03-23,41.650001525878906
56,2011-03-24,41.939998626708984
57,2011-03-25,41.59000015258789
58,2011-03-28,40.790000915527344
59,2011-03-29,41.400001525878906
60,2011-03-30,42.209999084472656
61,2011-03-31,41.2599983215332
62,2011-04-01,40.83000183105469
63,2011-04-04,40.75
64,2011-04-05,40.5099983215332
