,Date,Close
0,2011-01-03,35.099998474121094
1,2011-01-04,34.709999084472656
2,2011-01-05,35.040000915527344
3,2011-01-06,34.84000015258789
4,2011-01-07,34.70000076293945
5,2011-01-10,35.060001373291016
6,2011-01-11,35.31999969482422
7,2011-01-12,36.279998779296875
8,2011-01-13,36.29999923706055
9,2011-01-14,36.290000915527344
10,2011-01-18,36.709999084472656
11,2011-01-19,35.97999954223633
12,2011-01-20,35.95000076293945
13,2011-01-21,35.84000015258789
14,2011-01-24,35.900001525878906
15,2011-01-25,35.939998626708984
16,2011-01-26,35.959999084472656
17,2011-01-27,36.54999923706055
18,2011-01-28,35.75
19,2011-01-31,35.47999954223633
20,2011-02-01,36.36000061035156
21,2011-02-02,35.97999954223633
22,2011-02-03,36.290000915527344
23,2011-02-04,36.400001525878906
24,2011-02-07,36.650001525878906
25,2011-02-08,36.84000015258789
26,2011-02-09,36.15999984741211
27,2011-02-10,36.36000061035156
28,2011-02-11,36.619998931884766
29,2011-02-14,36.41999816894531
30,2011-02-15,36.56999969482422
31,2011-02-16,36.58000183105469
32,2011-02-17,36.5099983215332
33,2011-02-18,36.9900016784668
34,2011-02-22,36.279998779296875
35,2011-02-23,36.119998931884766
36,2011-02-24,36.06999969482422
37,2011-02-25,36.7400016784668
38,2011-02-28,37.369998931884766
39,2011-03-01,36.7599983215332
40,2011-03-02,36.65999984741211
41,2011-03-03,37.470001220703125
42,2011-03-04,37.709999084472656
43,2011-03-07,37.939998626708984
44,2011-03-08,37.88999938964844
45,2011-03-09,37.38999938964844
46,2011-03-10,36.880001068115234
47,2011-03-11,37.400001525878906
48,2011-03-14,37.18000030517578
49,2011-03-15,35.630001068115234
50,2011-03-16,34.959999084472656
51,2011-03-17,34.9900016784668
52,2011-03-18,35.209999084472656
53,2011-03-21,35.72999954223633
54,2011-03-22,35.61000061035156
55,2011-03-23,35.58000183105469
56,2011-03-24,36.130001068115234
57,2011-03-25,36.13999938964844
58,2011-03-28,35.77000045776367
59,2011-03-29,36.18000030517578
60,2011-03-30,36.47999954223633
61,2011-03-31,36.9900016784668
62,2011-04-01,36.9900016784668
63,2011-04-04,37.06999969482422
64,2011-04-05,36.849998474121094
65,2011-04-06,36.97999954223633
66,2011-04-07,36.77000045776367
67,2011-04-08,36.4900016784668
68,2011-04-11,36.599998474121094
69,2011-04-12,36.119998931884766
70,2011-04-13,35.95000076293945
71,2011-04-14,35.939998626708984
72,2011-04-15,36.130001068115234
73,2011-04-18,35.0
74,2011-04-19,35.099998474121094
75,2011-04-20,35.88999938964844
76,2011-04-21,36.040000915527344
77,2011-04-25,36.18000030517578
78,2011-04-26,36.400001525878906
79,2011-04-27,36.7599983215332
80,2011-04-28,38.29999923706055
81,2011-04-29,37.54999923706055
82,2011-05-02,38.0099983215332
83,2011-05-03,37.7599983215332
84,2011-05-04,37.619998931884766
85,2011-05-05,38.04999923706055
86,2011-05-06,38.31999969482422
