,Date,Close
0,2011-01-03,190.19000244140625
1,2011-01-04,190.0399932861328
2,2011-01-05,192.0
3,2011-01-06,189.92999267578125
4,2011-01-07,188.36000061035156
5,2011-01-10,191.1699981689453
6,2011-01-11,193.4199981689453
7,2011-01-12,193.83999633789062
8,2011-01-13,195.80999755859375
9,2011-01-14,199.05999755859375
10,2011-01-18,196.52000427246094
11,2011-01-19,191.55999755859375
12,2011-01-20,190.8699951171875
13,2011-01-21,193.07000732421875
14,2011-01-24,193.5800018310547
15,2011-01-25,198.00999450683594
16,2011-01-26,199.9600067138672
17,2011-01-27,201.72999572753906
18,2011-01-28,194.27999877929688
19,2011-01-31,198.02000427246094
20,2011-02-01,201.22999572753906
21,2011-02-02,197.63999938964844
22,2011-02-03,196.82000732421875
23,2011-02-04,194.35000610351562
24,2011-02-07,196.0
25,2011-02-08,199.3699951171875
26,2011-02-09,199.6199951171875
27,2011-02-10,200.7100067138672
28,2011-02-11,203.4199981689453
29,2011-02-14,205.00999450683594
30,2011-02-15,205.66000366210938
31,2011-02-16,205.33999633789062
32,2011-02-17,204.58999633789062
33,2011-02-18,206.6699981689453
34,2011-02-22,198.41000366210938
35,2011-02-23,195.1300048828125
36,2011-02-24,201.1999969482422
37,2011-02-25,203.9199981689453
38,2011-02-28,203.99000549316406
39,2011-03-01,201.42999267578125
40,2011-03-02,198.85000610351562
41,2011-03-03,207.05999755859375
42,2011-03-04,201.88999938964844
43,2011-03-07,198.24000549316406
44,2011-03-08,198.8300018310547
45,2011-03-09,196.89999389648438
46,2011-03-10,190.3800048828125
47,2011-03-11,189.97999572753906
48,2011-03-14,188.42999267578125
49,2011-03-15,185.6999969482422
50,2011-03-16,179.77000427246094
51,2011-03-17,183.9600067138672
52,2011-03-18,184.5500030517578
53,2011-03-21,186.0
54,2011-03-22,185.02999877929688
55,2011-03-23,183.6999969482422
56,2011-03-24,185.5500030517578
57,2011-03-25,188.24000549316406
58,2011-03-28,187.47000122070312
59,2011-03-29,186.5
60,2011-03-30,198.83999633789062
61,2011-03-31,201.00999450683594
62,2011-04-01,202.42999267578125
63,2011-04-04,200.99000549316406
64,2011-04-05,199.47999572753906
65,2011-04-06,199.22000122070312
66,2011-04-07,197.99000549316406
67,2011-04-08,196.10000610351562
68,2011-04-11,195.9499969482422
69,2011-04-12,194.77999877929688
70,2011-04-13,194.67999267578125
71,2011-04-14,193.3800048828125
72,2011-04-15,193.24000549316406
73,2011-04-18,190.5500030517578
74,2011-04-19,192.02999877929688
75,2011-04-20,193.72000122070312
76,2011-04-21,198.8800048828125
77,2011-04-25,197.1300048828125
78,2011-04-26,198.92999267578125
79,2011-04-27,199.89999389648438
80,2011-04-28,198.0
81,2011-04-29,195.94000244140625
82,2011-05-02,195.52999877929688
83,2011-05-03,194.07000732421875
84,2011-05-04,194.00999450683594
85,2011-05-05,191.47000122070312
86,2011-05-06,195.74000549316406
87,2011-05-09,196.6699981689453
88,2011-05-10,198.0
89,2011-05-11,194.52000427246094
90,2011-05-12,195.8800048828125
91,2011-05-13,194.24000549316406
92,2011-05-16,191.9499969482422
93,2011-05-17,190.5399932861328
94,2011-05-18,193.25
95,2011-05-19,198.10000610351562
96,2011-05-20,197.50999450683594
97,2011-05-23,194.74000549316406
98,2011-05-24,193.0500030517578
99,2011-05-25,195.41000366210938
100,2011-05-26,197.5399932861328
101,2011-05-27,200.6699981689453
102,2011-05-31,205.55999755859375
103,2011-06-01,199.35000610351562
104,2011-06-02,199.5800018310547
105,2011-06-03,193.6300048828125
106,2011-06-06,187.85000610351562
107,2011-06-07,189.63999938964844
108,2011-06-08,189.69000244140625
