,Date,Close
0,2020-03-19,12.0
1,2020-03-20,12.75
2,2020-03-23,11.539999961853027
3,2020-03-24,11.699999809265137
4,2020-03-25,13.449999809265137
5,2020-03-26,15.449999809265137
6,2020-03-27,14.550000190734863
7,2020-03-30,15.899999618530273
8,2020-03-31,17.25
9,2020-04-01,15.050000190734863
10,2020-04-02,13.279999732971191
11,2020-04-03,16.920000076293945
12,2020-04-06,15.4399995803833
13,2020-04-07,15.25
14,2020-04-08,14.260000228881836
15,2020-04-09,14.779999732971191
16,2020-04-13,13.989999771118164
17,2020-04-14,13.869999885559082
18,2020-04-15,13.359999656677246
19,2020-04-16,12.890000343322754
20,2020-04-17,13.739999771118164
21,2020-04-20,14.449999809265137
22,2020-04-21,14.6899995803833
23,2020-04-22,14.789999961853027
24,2020-04-23,15.720000267028809
25,2020-04-24,16.25
26,2020-04-27,16.799999237060547
27,2020-04-28,17.0
28,2020-04-29,17.639999389648438
29,2020-04-30,17.709999084472656
30,2020-05-01,16.770000457763672
31,2020-05-04,16.399999618530273
32,2020-05-05,15.970000267028809
33,2020-05-06,16.290000915527344
34,2020-05-07,16.40999984741211
35,2020-05-08,18.360000610351562
36,2020-05-11,18.350000381469727
37,2020-05-12,17.799999237060547
38,2020-05-13,16.440000534057617
39,2020-05-14,16.549999237060547
40,2020-05-15,16.709999084472656
41,2020-05-18,17.549999237060547
42,2020-05-19,17.770000457763672
43,2020-05-20,18.729999542236328
44,2020-05-21,19.450000762939453
45,2020-05-22,19.049999237060547
46,2020-05-26,19.510000228881836
47,2020-05-27,19.989999771118164
48,2020-05-28,19.600000381469727
49,2020-05-29,20.469999313354492
50,2020-06-01,21.81999969482422
51,2020-06-02,21.360000610351562
52,2020-06-03,22.219999313354492
53,2020-06-04,22.68000030517578
54,2020-06-05,23.559999465942383
55,2020-06-08,24.3700008392334
56,2020-06-09,23.209999084472656
57,2020-06-10,22.200000762939453
58,2020-06-11,21.059999465942383
59,2020-06-12,21.540000915527344
60,2020-06-15,21.969999313354492
61,2020-06-16,22.06999969482422
62,2020-06-17,21.260000228881836
63,2020-06-18,21.25
64,2020-06-19,21.450000762939453
65,2020-06-22,22.739999771118164
66,2020-06-23,22.389999389648438
67,2020-06-24,21.81999969482422
68,2020-06-25,21.520000457763672
69,2020-06-26,20.969999313354492
70,2020-06-29,22.1200008392334
71,2020-06-30,22.219999313354492
72,2020-07-01,22.610000610351562
73,2020-07-02,22.90999984741211
74,2020-07-06,24.209999084472656
75,2020-07-07,24.010000228881836
76,2020-07-08,23.989999771118164
77,2020-07-09,23.90999984741211
78,2020-07-10,24.889999389648438
79,2020-07-13,24.280000686645508
80,2020-07-14,25.149999618530273
81,2020-07-15,26.450000762939453
82,2020-07-16,26.610000610351562
83,2020-07-17,26.479999542236328
84,2020-07-20,26.40999984741211
85,2020-07-21,26.56999969482422
86,2020-07-22,26.600000381469727
87,2020-07-23,27.350000381469727
88,2020-07-24,26.579999923706055
89,2020-07-27,26.25
90,2020-07-28,26.06999969482422
91,2020-07-29,27.18000030517578
92,2020-07-30,26.899999618530273
93,2020-07-31,27.239999771118164
94,2020-08-03,27.6200008392334
95,2020-08-04,27.770000457763672
96,2020-08-05,28.110000610351562
97,2020-08-06,28.270000457763672
98,2020-08-07,28.969999313354492
99,2020-08-10,29.459999084472656
100,2020-08-11,29.489999771118164
101,2020-08-12,29.790000915527344
102,2020-08-13,29.540000915527344
103,2020-08-14,29.520000457763672
104,2020-08-17,29.84000015258789
105,2020-08-18,29.459999084472656
106,2020-08-19,29.25
107,2020-08-20,29.010000228881836
108,2020-08-21,29.520000457763672
109,2020-08-24,30.3799991607666
110,2020-08-25,30.469999313354492
111,2020-08-26,31.030000686645508
112,2020-08-27,30.280000686645508
113,2020-08-28,30.299999237060547
114,2020-08-31,29.850000381469727
115,2020-09-01,30.299999237060547
116,2020-09-02,30.780000686645508
117,2020-09-03,29.329999923706055
118,2020-09-04,30.0
119,2020-09-08,29.56999969482422
120,2020-09-09,30.1299991607666
121,2020-09-10,29.139999389648438
122,2020-09-11,29.239999771118164
123,2020-09-14,29.149999618530273
124,2020-09-15,29.690000534057617
125,2020-09-16,30.25
126,2020-09-17,30.65999984741211
127,2020-09-18,30.790000915527344
128,2020-09-21,29.510000228881836
129,2020-09-22,30.260000228881836
130,2020-09-23,29.110000610351562
131,2020-09-24,29.8799991607666
132,2020-09-25,30.489999771118164
133,2020-09-28,30.739999771118164
134,2020-09-29,30.5
135,2020-09-30,30.540000915527344
136,2020-10-01,30.770000457763672
137,2020-10-02,31.229999542236328
138,2020-10-05,32.08000183105469
139,2020-10-06,31.510000228881836
140,2020-10-07,32.119998931884766
141,2020-10-08,31.950000762939453
142,2020-10-09,32.22999954223633
143,2020-10-12,33.0
144,2020-10-13,32.4900016784668
145,2020-10-14,32.5099983215332
146,2020-10-15,32.599998474121094
147,2020-10-16,32.7599983215332
148,2020-10-19,32.31999969482422
149,2020-10-20,33.22999954223633
150,2020-10-21,33.349998474121094
151,2020-10-22,33.88999938964844
152,2020-10-23,34.93000030517578
153,2020-10-26,33.709999084472656
154,2020-10-27,33.599998474121094
155,2020-10-28,33.29999923706055
156,2020-10-29,34.06999969482422
157,2020-10-30,33.38999938964844
158,2020-11-02,35.099998474121094
159,2020-11-03,36.95000076293945
160,2020-11-04,36.779998779296875
161,2020-11-05,38.20000076293945
162,2020-11-06,38.95000076293945
163,2020-11-09,38.79999923706055
164,2020-11-10,37.810001373291016
165,2020-11-11,38.060001373291016
166,2020-11-12,37.959999084472656
167,2020-11-13,38.290000915527344
168,2020-11-16,40.5
169,2020-11-17,40.36000061035156
170,2020-11-18,39.38999938964844
171,2020-11-19,39.130001068115234
172,2020-11-20,38.540000915527344
173,2020-11-23,38.77000045776367
174,2020-11-24,39.369998931884766
175,2020-11-25,38.61000061035156
176,2020-11-27,37.810001373291016
177,2020-11-30,38.06999969482422
178,2020-12-01,37.599998474121094
179,2020-12-02,36.83000183105469
180,2020-12-03,36.689998626708984
181,2020-12-04,37.70000076293945
182,2020-12-07,36.84000015258789
183,2020-12-08,37.29999923706055
184,2020-12-09,37.84000015258789
185,2020-12-10,37.540000915527344
186,2020-12-11,37.15999984741211
187,2020-12-14,36.619998931884766
188,2020-12-15,37.66999816894531
189,2020-12-16,38.0
190,2020-12-17,38.70000076293945
